round_number,team_name,product_id,slot_name,product_name,forecast_units,actual_demand_units,actual_sales_units,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,run_id,team_count,market_scenario,market_label
8,Team 06,team_06_B,B,Club Value,179,238.88,238,59.88,59.88,0.3346,0.2507,96,6,batch_096,Batch market 096
8,Team 06,team_06_C,C,Flex Edge,122,274.46,97,152.46,152.46,1.2497,0.5555,96,6,batch_096,Batch market 096
9,Team 01,team_01_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 01,team_01_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 01,team_01_C,C,Flex Edge,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 02,team_02_A,A,Club Control,133,300.77,119,167.77,167.77,1.2614,0.5578,96,6,batch_096,Batch market 096
9,Team 02,team_02_B,B,Court Starter,116,270.94,103,154.94,154.94,1.3357,0.5719,96,6,batch_096,Batch market 096
9,Team 02,team_02_C,C,Club Spin,85,380.55,77,295.55,295.55,3.477,0.7766,96,6,batch_096,Batch market 096
9,Team 03,team_03_A,A,Elite Spin Pro,87,340.22,86,253.22,253.22,2.9106,0.7443,96,6,batch_096,Batch market 096
9,Team 03,team_03_B,B,Control Tour,97,292.5,96,195.5,195.5,2.0155,0.6684,96,6,batch_096,Batch market 096
9,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 04,team_04_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 04,team_04_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 04,team_04_C,C,Team 04 NextGen,99,511.66,94,412.66,412.66,4.1683,0.8065,96,6,batch_096,Batch market 096
9,Team 05,team_05_A,A,Vector X,63,314.98,55,251.98,251.98,3.9997,0.8,96,6,batch_096,Batch market 096
9,Team 05,team_05_B,B,Axis Control,76,333.31,67,257.31,257.31,3.3856,0.772,96,6,batch_096,Batch market 096
9,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
9,Team 06,team_06_A,A,Starter Pop,205,296.52,194,91.52,91.52,0.4464,0.3086,96,6,batch_096,Batch market 096
9,Team 06,team_06_B,B,Club Value,179,257.41,255,78.41,78.41,0.438,0.3046,96,6,batch_096,Batch market 096
9,Team 06,team_06_C,C,Flex Edge,122,295.14,97,173.14,173.14,1.4192,0.5866,96,6,batch_096,Batch market 096
10,Team 01,team_01_A,A,Starter Pop,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 01,team_01_B,B,Club Value,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 01,team_01_C,C,Flex Edge,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 02,team_02_A,A,Club Control,133,315.13,119,182.13,182.13,1.3694,0.578,96,6,batch_096,Batch market 096
10,Team 02,team_02_B,B,Court Starter,116,284.52,103,168.52,168.52,1.4528,0.5923,96,6,batch_096,Batch market 096
10,Team 02,team_02_C,C,Club Spin,85,398.69,77,313.69,313.69,3.6905,0.7868,96,6,batch_096,Batch market 096
10,Team 03,team_03_A,A,Elite Spin Pro,87,356.8,86,269.8,269.8,3.1012,0.7562,96,6,batch_096,Batch market 096
10,Team 03,team_03_B,B,Control Tour,97,306.5,96,209.5,209.5,2.1598,0.6835,96,6,batch_096,Batch market 096
10,Team 03,team_03_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 04,team_04_A,A,Momentum Edge,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 04,team_04_B,B,Rise Power,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 04,team_04_C,C,Team 04 NextGen,99,586.85,95,487.85,487.85,4.9278,0.8313,96,6,batch_096,Batch market 096
10,Team 05,team_05_A,A,Vector X,63,330.34,55,267.34,267.34,4.2434,0.8093,96,6,batch_096,Batch market 096
10,Team 05,team_05_B,B,Axis Control,76,349.24,67,273.24,273.24,3.5953,0.7824,96,6,batch_096,Batch market 096
10,Team 05,team_05_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,96,6,batch_096,Batch market 096
10,Team 06,team_06_A,A,Starter Pop,205,311.38,164,106.38,106.38,0.5189,0.3416,96,6,batch_096,Batch market 096
10,Team 06,team_06_B,B,Club Value,179,270.31,144,91.31,91.31,0.5101,0.3378,96,6,batch_096,Batch market 096
10,Team 06,team_06_C,C,Flex Edge,122,309.23,97,187.23,187.23,1.5347,0.6055,96,6,batch_096,Batch market 096
1,Team 01,team_01_A,A,Vector X,119,91.83,91,-27.17,27.17,-0.2283,0.2959,97,6,batch_097,Batch market 097
1,Team 01,team_01_B,B,Axis Control,145,87.7,87,-57.3,57.3,-0.3952,0.6533,97,6,batch_097,Batch market 097
1,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
1,Team 02,team_02_A,A,Starter Pop,160,103.31,103,-56.69,56.69,-0.3543,0.5487,97,6,batch_097,Batch market 097
1,Team 02,team_02_B,B,Club Value,140,67.49,67,-72.51,72.51,-0.5179,1.0743,97,6,batch_097,Batch market 097
1,Team 02,team_02_C,C,Flex Edge,95,81.64,81,-13.36,13.36,-0.1406,0.1637,97,6,batch_097,Batch market 097
1,Team 03,team_03_A,A,Club Control,99,104.65,95,5.65,5.65,0.0571,0.054,97,6,batch_097,Batch market 097
1,Team 03,team_03_B,B,Court Starter,86,71.02,71,-14.98,14.98,-0.1742,0.2109,97,6,batch_097,Batch market 097
1,Team 03,team_03_C,C,Club Spin,63,91.43,61,28.43,28.43,0.4512,0.3109,97,6,batch_097,Batch market 097
1,Team 04,team_04_A,A,Elite Spin Pro,72,85.22,77,13.22,13.22,0.1836,0.1551,97,6,batch_097,Batch market 097
1,Team 04,team_04_B,B,Control Tour,79,86.51,85,7.51,7.51,0.095,0.0868,97,6,batch_097,Batch market 097
1,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
1,Team 05,team_05_A,A,Momentum Edge,168,85.26,85,-82.74,82.74,-0.4925,0.9705,97,6,batch_097,Batch market 097
1,Team 05,team_05_B,B,Rise Power,118,87.62,83,-30.38,30.38,-0.2575,0.3468,97,6,batch_097,Batch market 097
1,Team 05,team_05_C,C,Court Wave,153,94.35,94,-58.65,58.65,-0.3833,0.6215,97,6,batch_097,Batch market 097
1,Team 06,team_06_A,A,Vector X,81,91.88,82,10.88,10.88,0.1343,0.1184,97,6,batch_097,Batch market 097
1,Team 06,team_06_B,B,Axis Control,99,80.09,80,-18.91,18.91,-0.191,0.2361,97,6,batch_097,Batch market 097
1,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
2,Team 01,team_01_A,A,Vector X,119,106.74,38,-12.26,12.26,-0.103,0.1148,97,6,batch_097,Batch market 097
2,Team 01,team_01_B,B,Axis Control,145,109.7,69,-35.3,35.3,-0.2434,0.3217,97,6,batch_097,Batch market 097
2,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
2,Team 02,team_02_A,A,Starter Pop,160,118.91,118,-41.09,41.09,-0.2568,0.3456,97,6,batch_097,Batch market 097
2,Team 02,team_02_B,B,Club Value,140,77.68,77,-62.32,62.32,-0.4452,0.8024,97,6,batch_097,Batch market 097
2,Team 02,team_02_C,C,Flex Edge,95,101.24,98,6.24,6.24,0.0656,0.0616,97,6,batch_097,Batch market 097
2,Team 03,team_03_A,A,Club Control,99,89.97,95,-9.03,9.03,-0.0912,0.1003,97,6,batch_097,Batch market 097
2,Team 03,team_03_B,B,Court Starter,86,84.79,84,-1.21,1.21,-0.0141,0.0143,97,6,batch_097,Batch market 097
2,Team 03,team_03_C,C,Club Spin,63,126.46,61,63.46,63.46,1.0073,0.5018,97,6,batch_097,Batch market 097
2,Team 04,team_04_A,A,Elite Spin Pro,72,106.42,77,34.42,34.42,0.4781,0.3235,97,6,batch_097,Batch market 097
2,Team 04,team_04_B,B,Control Tour,79,100.08,85,21.08,21.08,0.2669,0.2107,97,6,batch_097,Batch market 097
2,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
2,Team 05,team_05_A,A,Momentum Edge,168,109.68,109,-58.32,58.32,-0.3472,0.5317,97,6,batch_097,Batch market 097
2,Team 05,team_05_B,B,Rise Power,118,105.04,97,-12.96,12.96,-0.1098,0.1233,97,6,batch_097,Batch market 097
2,Team 05,team_05_C,C,Court Wave,153,87.33,87,-65.67,65.67,-0.4292,0.7519,97,6,batch_097,Batch market 097
2,Team 06,team_06_A,A,Vector X,81,106.66,82,25.66,25.66,0.3168,0.2406,97,6,batch_097,Batch market 097
2,Team 06,team_06_B,B,Axis Control,99,100.28,100,1.28,1.28,0.0129,0.0128,97,6,batch_097,Batch market 097
2,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
3,Team 01,team_01_A,A,Vector X,119,101.21,109,-17.79,17.79,-0.1495,0.1757,97,6,batch_097,Batch market 097
3,Team 01,team_01_B,B,Axis Control,145,136.91,132,-8.09,8.09,-0.0558,0.0591,97,6,batch_097,Batch market 097
3,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
3,Team 02,team_02_A,A,Starter Pop,160,117.22,117,-42.78,42.78,-0.2674,0.365,97,6,batch_097,Batch market 097
3,Team 02,team_02_B,B,Club Value,140,98.52,98,-41.48,41.48,-0.2963,0.4211,97,6,batch_097,Batch market 097
3,Team 02,team_02_C,C,Flex Edge,95,125.68,90,30.68,30.68,0.323,0.2441,97,6,batch_097,Batch market 097
3,Team 03,team_03_A,A,Club Control,99,107.17,95,8.17,8.17,0.0825,0.0762,97,6,batch_097,Batch market 097
3,Team 03,team_03_B,B,Court Starter,86,101.09,91,15.09,15.09,0.1754,0.1493,97,6,batch_097,Batch market 097
3,Team 03,team_03_C,C,Club Spin,63,150.6,61,87.6,87.6,1.3904,0.5817,97,6,batch_097,Batch market 097
3,Team 04,team_04_A,A,Elite Spin Pro,72,136.38,77,64.38,64.38,0.8941,0.472,97,6,batch_097,Batch market 097
3,Team 04,team_04_B,B,Control Tour,79,94.73,85,15.73,15.73,0.1991,0.166,97,6,batch_097,Batch market 097
3,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
3,Team 05,team_05_A,A,Momentum Edge,168,139.44,139,-28.56,28.56,-0.17,0.2048,97,6,batch_097,Batch market 097
3,Team 05,team_05_B,B,Rise Power,118,102.61,97,-15.39,15.39,-0.1304,0.15,97,6,batch_097,Batch market 097
3,Team 05,team_05_C,C,Court Wave,153,106.99,106,-46.01,46.01,-0.3007,0.43,97,6,batch_097,Batch market 097
3,Team 06,team_06_A,A,Vector X,81,104.96,82,23.96,23.96,0.2957,0.2282,97,6,batch_097,Batch market 097
3,Team 06,team_06_B,B,Axis Control,99,128.5,120,29.5,29.5,0.298,0.2296,97,6,batch_097,Batch market 097
3,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
4,Team 01,team_01_A,A,Vector X,119,124.84,109,5.84,5.84,0.049,0.0468,97,6,batch_097,Batch market 097
4,Team 01,team_01_B,B,Axis Control,145,141.98,133,-3.02,3.02,-0.0208,0.0213,97,6,batch_097,Batch market 097
4,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
4,Team 02,team_02_A,A,Starter Pop,160,155.62,155,-4.38,4.38,-0.0274,0.0282,97,6,batch_097,Batch market 097
4,Team 02,team_02_B,B,Club Value,129,106.65,106,-22.35,22.35,-0.1732,0.2095,97,6,batch_097,Batch market 097
4,Team 02,team_02_C,C,Flex Edge,95,128.6,90,33.6,33.6,0.3536,0.2613,97,6,batch_097,Batch market 097
4,Team 03,team_03_A,A,Club Control,99,133.12,95,34.12,34.12,0.3446,0.2563,97,6,batch_097,Batch market 097
4,Team 03,team_03_B,B,Court Starter,79,107.61,75,28.61,28.61,0.3621,0.2659,97,6,batch_097,Batch market 097
4,Team 03,team_03_C,C,Club Spin,63,145.95,61,82.95,82.95,1.3167,0.5684,97,6,batch_097,Batch market 097
4,Team 04,team_04_A,A,Elite Spin Pro,72,138.35,77,66.35,66.35,0.9215,0.4796,97,6,batch_097,Batch market 097
4,Team 04,team_04_B,B,Control Tour,79,116.53,85,37.53,37.53,0.475,0.322,97,6,batch_097,Batch market 097
4,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
4,Team 05,team_05_A,A,Momentum Edge,168,142.92,142,-25.08,25.08,-0.1493,0.1755,97,6,batch_097,Batch market 097
4,Team 05,team_05_B,B,Rise Power,118,126.81,97,8.81,8.81,0.0747,0.0695,97,6,batch_097,Batch market 097
4,Team 05,team_05_C,C,Court Wave,153,145.18,145,-7.82,7.82,-0.0511,0.0538,97,6,batch_097,Batch market 097
4,Team 06,team_06_A,A,Vector X,81,129.08,82,48.08,48.08,0.5936,0.3725,97,6,batch_097,Batch market 097
4,Team 06,team_06_B,B,Axis Control,99,130.77,100,31.77,31.77,0.3209,0.2429,97,6,batch_097,Batch market 097
4,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
5,Team 01,team_01_A,A,Vector X,119,148.27,109,29.27,29.27,0.246,0.1974,97,6,batch_097,Batch market 097
5,Team 01,team_01_B,B,Axis Control,145,168.14,133,23.14,23.14,0.1596,0.1376,97,6,batch_097,Batch market 097
5,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
5,Team 02,team_02_A,A,Starter Pop,160,184.51,184,24.51,24.51,0.1532,0.1328,97,6,batch_097,Batch market 097
5,Team 02,team_02_B,B,Club Value,129,126.34,126,-2.66,2.66,-0.0206,0.0211,97,6,batch_097,Batch market 097
5,Team 02,team_02_C,C,Flex Edge,95,151.1,90,56.1,56.1,0.5905,0.3713,97,6,batch_097,Batch market 097
5,Team 03,team_03_A,A,Club Control,91,117.93,87,26.93,26.93,0.296,0.2284,97,6,batch_097,Batch market 097
5,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
5,Team 03,team_03_C,C,Team 03 NextGen,63,237.18,60,174.18,174.18,2.7648,0.7344,97,6,batch_097,Batch market 097
5,Team 04,team_04_A,A,Elite Spin Pro,72,161.94,66,89.94,89.94,1.2492,0.5554,97,6,batch_097,Batch market 097
5,Team 04,team_04_B,B,Control Tour,79,136.14,72,57.14,57.14,0.7233,0.4197,97,6,batch_097,Batch market 097
5,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
5,Team 05,team_05_A,A,Momentum Edge,168,168.73,168,0.73,0.73,0.0044,0.0043,97,6,batch_097,Batch market 097
5,Team 05,team_05_B,B,Rise Power,118,149.94,97,31.94,31.94,0.2707,0.213,97,6,batch_097,Batch market 097
5,Team 05,team_05_C,C,Court Wave,140,139.53,139,-0.47,0.47,-0.0034,0.0034,97,6,batch_097,Batch market 097
5,Team 06,team_06_A,A,Vector X,81,151.8,82,70.8,70.8,0.874,0.4664,97,6,batch_097,Batch market 097
5,Team 06,team_06_B,B,Axis Control,99,153.46,100,54.46,54.46,0.5501,0.3549,97,6,batch_097,Batch market 097
5,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
6,Team 01,team_01_A,A,Vector X,109,152.34,100,43.34,43.34,0.3977,0.2845,97,6,batch_097,Batch market 097
6,Team 01,team_01_B,B,Axis Control,145,213.09,133,68.09,68.09,0.4696,0.3195,97,6,batch_097,Batch market 097
6,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
6,Team 02,team_02_A,A,Starter Pop,147,192.49,192,45.49,45.49,0.3094,0.2363,97,6,batch_097,Batch market 097
6,Team 02,team_02_B,B,Club Value,129,161.23,161,32.23,32.23,0.2499,0.1999,97,6,batch_097,Batch market 097
6,Team 02,team_02_C,C,Flex Edge,95,191.29,90,96.29,96.29,1.0136,0.5034,97,6,batch_097,Batch market 097
6,Team 03,team_03_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
6,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
6,Team 03,team_03_C,C,Team 03 NextGen,63,266.37,60,203.37,203.37,3.2281,0.7635,97,6,batch_097,Batch market 097
6,Team 04,team_04_A,A,Elite Spin Pro,72,201.66,66,129.66,129.66,1.8008,0.643,97,6,batch_097,Batch market 097
6,Team 04,team_04_B,B,Control Tour,73,135.17,66,62.17,62.17,0.8517,0.4599,97,6,batch_097,Batch market 097
6,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
6,Team 05,team_05_A,A,Momentum Edge,168,215.0,165,47.0,47.0,0.2798,0.2186,97,6,batch_097,Batch market 097
6,Team 05,team_05_B,B,Rise Power,109,157.45,89,48.45,48.45,0.4445,0.3077,97,6,batch_097,Batch market 097
6,Team 05,team_05_C,C,Court Wave,140,179.63,145,39.63,39.63,0.2831,0.2206,97,6,batch_097,Batch market 097
6,Team 06,team_06_A,A,Vector X,74,157.41,75,83.41,83.41,1.1271,0.5299,97,6,batch_097,Batch market 097
6,Team 06,team_06_B,B,Axis Control,99,192.87,100,93.87,93.87,0.9482,0.4867,97,6,batch_097,Batch market 097
6,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 01,team_01_A,A,Vector X,109,193.81,100,84.81,84.81,0.7781,0.4376,97,6,batch_097,Batch market 097
7,Team 01,team_01_B,B,Axis Control,133,220.56,121,87.56,87.56,0.6583,0.397,97,6,batch_097,Batch market 097
7,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 02,team_02_A,A,Starter Pop,147,244.3,167,97.3,97.3,0.6619,0.3983,97,6,batch_097,Batch market 097
7,Team 02,team_02_B,B,Club Value,129,204.59,204,75.59,75.59,0.586,0.3695,97,6,batch_097,Batch market 097
7,Team 02,team_02_C,C,Flex Edge,87,196.41,82,109.41,109.41,1.2576,0.5571,97,6,batch_097,Batch market 097
7,Team 03,team_03_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 03,team_03_C,C,Team 03 NextGen,63,362.2,61,299.2,299.2,4.7493,0.8261,97,6,batch_097,Batch market 097
7,Team 04,team_04_A,A,Elite Spin Pro,66,208.34,61,142.34,142.34,2.1566,0.6832,97,6,batch_097,Batch market 097
7,Team 04,team_04_B,B,Control Tour,73,168.93,66,95.93,95.93,1.3141,0.5679,97,6,batch_097,Batch market 097
7,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 05,team_05_A,A,Momentum Edge,153,221.58,126,68.58,68.58,0.4482,0.3095,97,6,batch_097,Batch market 097
7,Team 05,team_05_B,B,Rise Power,109,200.36,89,91.36,91.36,0.8382,0.456,97,6,batch_097,Batch market 097
7,Team 05,team_05_C,C,Court Wave,140,228.29,115,88.29,88.29,0.6306,0.3867,97,6,batch_097,Batch market 097
7,Team 06,team_06_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
7,Team 06,team_06_B,B,Axis Control,91,187.63,92,96.63,96.63,1.0619,0.515,97,6,batch_097,Batch market 097
7,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 01,team_01_A,A,Vector X,109,226.2,100,117.2,117.2,1.0753,0.5181,97,6,batch_097,Batch market 097
8,Team 01,team_01_B,B,Axis Control,133,257.64,121,124.64,124.64,0.9371,0.4838,97,6,batch_097,Batch market 097
8,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 02,team_02_A,A,Starter Pop,147,286.53,139,139.53,139.53,0.9492,0.487,97,6,batch_097,Batch market 097
8,Team 02,team_02_B,B,Club Value,129,239.82,170,110.82,110.82,0.8591,0.4621,97,6,batch_097,Batch market 097
8,Team 02,team_02_C,C,Flex Edge,87,229.32,82,142.32,142.32,1.6359,0.6206,97,6,batch_097,Batch market 097
8,Team 03,team_03_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 03,team_03_C,C,Team 03 NextGen,63,429.29,60,366.29,366.29,5.8141,0.8532,97,6,batch_097,Batch market 097
8,Team 04,team_04_A,A,Elite Spin Pro,66,240.32,58,174.32,174.32,2.6412,0.7254,97,6,batch_097,Batch market 097
8,Team 04,team_04_B,B,Control Tour,73,194.2,64,121.2,121.2,1.6603,0.6241,97,6,batch_097,Batch market 097
8,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 05,team_05_A,A,Momentum Edge,153,257.02,126,104.02,104.02,0.6799,0.4047,97,6,batch_097,Batch market 097
8,Team 05,team_05_B,B,Rise Power,109,232.15,89,123.15,123.15,1.1298,0.5305,97,6,batch_097,Batch market 097
8,Team 05,team_05_C,C,Court Wave,140,265.51,115,125.51,125.51,0.8965,0.4727,97,6,batch_097,Batch market 097
8,Team 06,team_06_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 06,team_06_B,B,Axis Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
8,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 01,team_01_A,A,Vector X,109,243.19,100,134.19,134.19,1.2311,0.5518,97,6,batch_097,Batch market 097
9,Team 01,team_01_B,B,Axis Control,133,277.68,121,144.68,144.68,1.0878,0.521,97,6,batch_097,Batch market 097
9,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 02,team_02_A,A,Starter Pop,147,313.26,139,166.26,166.26,1.131,0.5307,97,6,batch_097,Batch market 097
9,Team 02,team_02_B,B,Club Value,129,262.01,122,133.01,133.01,1.0311,0.5077,97,6,batch_097,Batch market 097
9,Team 02,team_02_C,C,Flex Edge,87,249.23,82,162.23,162.23,1.8647,0.6509,97,6,batch_097,Batch market 097
9,Team 03,team_03_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 03,team_03_C,C,Team 03 NextGen,63,450.78,60,387.78,387.78,6.1552,0.8602,97,6,batch_097,Batch market 097
9,Team 04,team_04_A,A,Elite Spin Pro,66,263.01,58,197.01,197.01,2.985,0.7491,97,6,batch_097,Batch market 097
9,Team 04,team_04_B,B,Control Tour,73,211.89,64,138.89,138.89,1.9025,0.6555,97,6,batch_097,Batch market 097
9,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 05,team_05_A,A,Momentum Edge,153,275.06,126,122.06,122.06,0.7978,0.4438,97,6,batch_097,Batch market 097
9,Team 05,team_05_B,B,Rise Power,109,247.73,89,138.73,138.73,1.2727,0.56,97,6,batch_097,Batch market 097
9,Team 05,team_05_C,C,Court Wave,140,285.17,115,145.17,145.17,1.037,0.5091,97,6,batch_097,Batch market 097
9,Team 06,team_06_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 06,team_06_B,B,Axis Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
9,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 01,team_01_A,A,Vector X,109,255.64,100,146.64,146.64,1.3453,0.5736,97,6,batch_097,Batch market 097
10,Team 01,team_01_B,B,Axis Control,133,291.76,121,158.76,158.76,1.1937,0.5441,97,6,batch_097,Batch market 097
10,Team 01,team_01_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 02,team_02_A,A,Starter Pop,147,336.79,139,189.79,189.79,1.2911,0.5635,97,6,batch_097,Batch market 097
10,Team 02,team_02_B,B,Club Value,129,281.69,122,152.69,152.69,1.1836,0.542,97,6,batch_097,Batch market 097
10,Team 02,team_02_C,C,Flex Edge,87,266.45,82,179.45,179.45,2.0627,0.6735,97,6,batch_097,Batch market 097
10,Team 03,team_03_A,A,Club Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 03,team_03_B,B,Court Starter,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 03,team_03_C,C,Team 03 NextGen,63,527.57,61,464.57,464.57,7.3741,0.8806,97,6,batch_097,Batch market 097
10,Team 04,team_04_A,A,Elite Spin Pro,66,282.07,58,216.07,216.07,3.2737,0.766,97,6,batch_097,Batch market 097
10,Team 04,team_04_B,B,Control Tour,73,226.44,64,153.44,153.44,2.1019,0.6776,97,6,batch_097,Batch market 097
10,Team 04,team_04_C,C,Club Prestige,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 05,team_05_A,A,Momentum Edge,153,282.95,126,129.95,129.95,0.8493,0.4593,97,6,batch_097,Batch market 097
10,Team 05,team_05_B,B,Rise Power,109,254.1,89,145.1,145.1,1.3312,0.571,97,6,batch_097,Batch market 097
10,Team 05,team_05_C,C,Court Wave,140,294.56,115,154.56,154.56,1.104,0.5247,97,6,batch_097,Batch market 097
10,Team 06,team_06_A,A,Vector X,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 06,team_06_B,B,Axis Control,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
10,Team 06,team_06_C,C,Baseline Drive,0,0.0,0,0.0,0.0,0.0,0.0,97,6,batch_097,Batch market 097
1,Team 01,team_01_A,A,Club Control,99,142.73,95,43.73,43.73,0.4418,0.3064,98,6,batch_098,Batch market 098
1,Team 01,team_01_B,B,Court Starter,86,89.36,82,3.36,3.36,0.039,0.0376,98,6,batch_098,Batch market 098
