round_number,team_name,archetype,active_product_count,active_project_count,launch_ready_project_count,launched_project_count,retired_product_count,total_forecast_units,total_actual_demand_units,forecast_error_units,absolute_forecast_error_units,forecast_wape,service_gap_units,weighted_average_selling_price,planned_production_units,actual_production_units,effective_capacity_units,utilization_pct,weighted_material_unit_cost,defect_rate,good_units_produced,demand_allocated,sales_units,lost_sales_units,backlog_units_end,ending_inventory,ending_raw_material_inventory,fill_rate,revenue,procurement_cost,production_cost,holding_cost,warranty_cost,backlog_cost,expansion_cost,innovation_investment,interest_expense,working_capital_requirement,planned_borrowing_amount,automatic_borrowing_amount,ending_cash_balance,short_term_debt_balance,liquidity_stress_flag,total_cost,profit,contribution_margin_per_unit,reputation_after_round,average_portfolio_tech_generation,cannibalized_demand_units,beginning_finished_goods_inventory,beginning_raw_material_inventory,raw_material_units_received,raw_material_units_consumed,raw_material_order_qty,backlog_units_start,launch_events_text,notes,run_id,team_count,market_scenario,market_label
4,Team 02,Sponsorship Growth,3,1,0,0,0,237,322.97,85.97,85.97,0.2662,130,142.66,258,212,323,65.63,43.22,0.0226,206,322.97,206,116,14,0,0,0.6113,29388.24,9162.64,11950.78,0.0,209.33,140.0,0.0,750.0,0.0,0.0,0.0,0.0,69152.42,0.0,False,22212.75,7175.49,39.15,37.95,2.0,9.45,0,0,212,212,212,14,,Portfolio forecast WAPE was 26.62% against realized demand. Lost 116 sales units across the portfolio. Carried 14 backlog units into next round.,71,6,batch_071,Batch market 071
4,Team 03,Engineering Challenger,2,1,0,0,0,278,224.87,-53.13,53.13,0.2363,0,158.79,236,236,439,53.76,43.97,0.005,234,224.87,224,0,0,74,267,0.9961,35568.96,13498.79,15483.02,978.0,50.39,0.0,2520.0,4000.0,880.0,25848.62,10000.0,0.0,60656.76,40000.0,True,37410.2,-1841.24,29.18,74.19,2.0,4.62,64,196,307,236,307,0,,"Portfolio forecast WAPE was 23.63% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",71,6,batch_071,Batch market 071
4,Team 04,Low-Cost Volume,3,1,0,0,1,345,311.17,-33.83,87.39,0.2808,56,109.38,352,352,500,70.4,37.43,0.037,337,311.17,281,28,28,125,68,0.8285,39261.13,13175.36,16040.11,886.0,466.23,280.0,1512.0,3000.0,0.0,12920.05,0.0,0.0,14979.48,0.0,False,35359.7,3901.43,3.75,37.15,1.33,10.85,248,57,363,352,352,28,,"Portfolio forecast WAPE was 28.08% against realized demand. Lost 28 sales units across the portfolio. Carried 28 backlog units into next round. Generated $8,525.41 from retirement liquidation.",71,6,batch_071,Batch market 071
4,Team 05,Community / Club,3,1,0,0,0,353,292.98,-60.02,110.72,0.3779,107,111.98,326,326,417,78.18,32.83,0.0312,314,292.98,257,36,71,106,169,0.7041,28777.76,13263.32,16604.91,974.0,355.63,710.0,1944.0,1500.0,308.0,16527.39,3500.0,0.0,8001.32,14000.0,True,35659.86,-6882.1,-5.63,14.12,1.67,16.61,49,80,415,326,404,72,,"Portfolio forecast WAPE was 37.79% against realized demand. Lost 36 sales units across the portfolio. Carried 71 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",71,6,batch_071,Batch market 071
4,Team 06,Premium Quality,2,1,0,0,0,200,219.49,19.49,23.13,0.1054,46,174.13,200,200,306,65.36,46.91,0.005,198,219.49,197,22,24,20,108,0.8091,34304.0,10132.56,13132.9,336.0,44.33,240.0,720.0,2500.0,88.0,7917.77,1000.0,0.0,58916.72,4000.0,False,27193.79,7110.21,55.81,69.98,2.0,5.57,19,92,216,200,216,24,,"Portfolio forecast WAPE was 10.54% against realized demand. Lost 22 sales units across the portfolio. Carried 24 backlog units into next round. Used $1,000.00 of planned borrowing.",71,6,batch_071,Batch market 071
5,Team 01,Premium Quality,3,0,0,1,0,180,355.95,175.95,175.95,0.4943,199,182.83,176,176,305,57.7,50.85,0.0051,174,355.95,174,181,18,0,48,0.4653,31812.9,8491.95,11847.4,96.0,39.16,180.0,576.0,0,770.0,7690.8,7000.0,0.0,78764.77,35000.0,True,22000.51,9812.39,65.71,44.71,3.0,18.45,0,57,167,176,167,18,Launched Team 01 NextGen into slot C,"Launched Team 01 NextGen into slot C Portfolio forecast WAPE was 49.43% against realized demand. Lost 181 sales units across the portfolio. Carried 18 backlog units into next round. Used $7,000.00 of planned borrowing. Liquidity stress flagged this round.",71,6,batch_071,Batch market 071
5,Team 02,Sponsorship Growth,3,1,0,0,0,230,301.17,71.17,71.17,0.2363,109,143.99,251,212,323,65.63,44.09,0.0235,205,301.17,205,95,14,0,0,0.6504,29518.8,9082.54,12180.89,0.0,216.32,140.0,0.0,750.0,0.0,0.0,0.0,0.0,76301.47,0.0,False,22369.75,7149.05,39.21,29.03,2.0,8.42,0,0,212,212,206,14,,Portfolio forecast WAPE was 23.63% against realized demand. Lost 95 sales units across the portfolio. Carried 14 backlog units into next round.,71,6,batch_071,Batch market 071
5,Team 03,Engineering Challenger,2,1,0,0,0,278,233.61,-44.39,44.39,0.19,0,158.76,236,236,474,49.79,44.85,0.005,234,233.61,233,0,0,75,338,0.9974,36990.72,13768.95,15769.4,1126.0,52.43,0.0,2520.0,4000.0,1100.0,31034.51,10000.0,0.0,69310.7,50000.0,True,38336.78,-1346.06,31.76,78.19,2.0,4.8,74,267,307,236,307,0,,"Portfolio forecast WAPE was 19.00% against realized demand. Used $10,000.00 of planned borrowing. Liquidity stress flagged this round.",71,6,batch_071,Batch market 071
5,Team 04,Low-Cost Volume,2,1,0,0,0,229,230.26,1.26,54.44,0.2364,57,110.91,234,234,521,44.91,38.19,0.0365,224,230.26,200,39,18,149,186,0.7744,22182.12,8936.46,10864.71,1266.0,328.22,180.0,1512.0,3000.0,0.0,19711.78,0.0,0.0,11074.21,0.0,False,26087.39,-3905.27,10.26,31.22,1.33,2.5,125,68,352,234,234,28,,Portfolio forecast WAPE was 23.64% against realized demand. Lost 39 sales units across the portfolio. Carried 18 backlog units into next round.,71,6,batch_071,Batch market 071
5,Team 05,Community / Club,3,1,0,0,0,341,278.09,-62.91,114.83,0.4129,106,111.48,315,315,444,70.95,33.49,0.0325,302,278.09,241,38,68,167,269,0.6904,26866.4,13094.59,16410.11,1540.0,345.74,680.0,1944.0,1500.0,385.0,25926.6,3500.0,0.0,2468.28,17500.0,True,35899.44,-9033.04,-12.38,6.63,1.67,15.43,106,169,415,315,391,71,,"Portfolio forecast WAPE was 41.29% against realized demand. Lost 38 sales units across the portfolio. Carried 68 backlog units into next round. Used $3,500.00 of planned borrowing. Liquidity stress flagged this round.",71,6,batch_071,Batch market 071
