run_id,team_count,round_count,strategy_offset,archetype_offset,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
19,5,4,0,2,batch_019,Team 02,Low-Cost Volume,low_cost_volume,Low-cost volume,5,5,32.0,-1974.42,38275.6,40250.02,434,0.7356,0.3079,1525.58,16454.79,-14929.210000000001,True,0.0,54,101,0
20,4,4,4,0,batch_020,Team 01,Premium Quality,cash_conservative,Cash conservative,1,1,60.0,13084.04,28761.96,15677.92,162,0.3636,0.6541,79428.34,0.0,79428.34,False,3.39,274,9,0
20,4,4,4,0,batch_020,Team 03,Engineering Challenger,premium_quality,Premium quality,2,2,53.3,9331.05,32387.04,23055.99,182,0.398,0.5939,66823.04,0.0,66823.04,False,3.42,260,14,0
20,4,4,4,0,batch_020,Team 02,Sponsorship Growth,aggressive_growth,Aggressive growth,3,4,38.7,-132.14,48497.28,48629.42,361,0.4887,0.3345,71003.86,40000.0,31003.86,True,13.14,296,79,0
20,4,4,4,0,batch_020,Team 04,Low-Cost Volume,low_cost_volume,Low-cost volume,4,3,40.0,-4514.93,36989.92,41504.85,419,0.6829,0.2781,12396.23,14000.0,-1603.7700000000004,False,0.0,92,101,37
21,8,4,1,1,batch_021,Team 04,Community / Club,cash_conservative,Cash conservative,1,1,80.0,2016.84,19086.24,17069.4,146,0.921,0.3869,24659.99,0.0,24659.99,False,69.78,0,11,291
21,8,4,1,1,batch_021,Team 02,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,66.3,-7008.67,19682.0,26690.67,118,0.9896,0.6773,13.81,4000.0,-3986.19,True,73.96,0,0,374
21,8,4,1,1,batch_021,Team 03,Low-Cost Volume,innovation_leap,Innovation leap,3,6,32.0,-8306.74,30957.15,39263.89,145,0.9811,1.3344,0.0,53515.43,-53515.43,True,44.94,0,0,486
21,8,4,1,1,batch_021,Team 06,Sponsorship Growth,premium_quality,Premium quality,4,3,66.3,-9465.35,27611.28,37076.63,179,0.9951,0.5733,0.0,16569.79,-16569.79,True,73.64,0,0,530
21,8,4,1,1,batch_021,Team 07,Engineering Challenger,low_cost_volume,Low-cost volume,5,4,43.4,-14657.22,17096.64,31753.86,117,0.9899,1.2337,0.0,20835.67,-20835.67,True,72.79,0,0,353
21,8,4,1,1,batch_021,Team 05,Premium Quality,aggressive_growth,Aggressive growth,6,5,34.9,-18832.6,20229.12,39061.72,119,0.9914,1.3161,0.0,49094.39,-49094.39,True,81.18,0,0,515
21,8,4,1,1,batch_021,Team 08,Low-Cost Volume,balanced_sop,Balanced S&OP,7,8,3.4,-25576.65,14597.0,40173.65,142,0.9873,1.6698,0.0,68064.27,-68064.27,True,42.84,0,0,996
21,8,4,1,1,batch_021,Team 01,Sponsorship Growth,low_cost_volume,Low-cost volume,8,7,17.7,-25794.88,20595.52,46390.4,164,0.9909,1.5076,0.0,48218.24,-48218.24,True,52.77,0,0,479
22,9,4,4,3,batch_022,Team 06,Low-Cost Volume,innovation_leap,Innovation leap,1,5,49.5,4371.43,35531.59,31160.16,181,0.9142,0.8329,11371.43,39259.0,-27887.57,True,42.69,0,15,296
22,9,4,4,3,batch_022,Team 07,Community / Club,cash_conservative,Cash conservative,2,2,75.0,3520.46,21044.64,17524.18,162,0.7991,0.2943,36993.26,0.0,36993.26,False,51.16,27,12,165
22,9,4,4,3,batch_022,Team 03,Premium Quality,premium_quality,Premium quality,3,1,82.5,-1029.23,26410.32,27439.55,138,0.996,0.2992,21150.96,0.0,21150.96,False,86.71,0,0,197
22,9,4,4,3,batch_022,Team 05,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,64.5,-3784.23,23792.0,27576.23,143,0.9962,0.3932,17323.67,4000.0,13323.669999999998,True,76.32,0,0,240
22,9,4,4,3,batch_022,Team 09,Sponsorship Growth,premium_quality,Premium quality,5,4,60.0,-5589.12,32628.96,38218.08,211,0.9933,0.3323,5806.74,0.0,5806.74,False,77.13,0,0,342
22,9,4,4,3,batch_022,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,6,6,34.5,-6063.1,17981.58,24044.68,170,0.9881,0.6914,2734.04,0.0,2734.04,True,41.77,0,0,483
22,9,4,4,3,batch_022,Team 08,Premium Quality,aggressive_growth,Aggressive growth,7,7,17.0,-16499.77,24111.36,40611.13,142,0.9929,0.9438,5268.03,40000.0,-34731.97,True,83.66,0,0,385
22,9,4,4,3,batch_022,Team 02,Community / Club,aggressive_growth,Aggressive growth,8,9,7.0,-18516.45,24670.08,43186.53,197,0.9583,0.8974,0.0,44129.84,-44129.84,True,66.04,0,6,466
22,9,4,4,3,batch_022,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,9,8,12.0,-22725.22,25578.08,48303.3,201,0.9944,1.1052,0.0,32837.92,-32837.92,True,43.34,0,0,288
23,8,4,4,2,batch_023,Team 01,Engineering Challenger,cash_conservative,Cash conservative,1,1,91.4,9546.74,26011.02,16464.28,154,0.9687,0.0674,66973.23,0.0,66973.23,False,77.4,0,4,32
23,8,4,4,2,batch_023,Team 03,Community / Club,premium_quality,Premium quality,2,2,74.3,5600.9,32723.68,27122.78,200,0.82,0.2799,30521.42,0.0,30521.42,False,59.64,24,19,87
23,8,4,4,2,batch_023,Team 06,Engineering Challenger,innovation_leap,Innovation leap,3,5,43.4,5017.99,25800.6,20782.61,148,0.6028,0.5129,54834.77,28000.0,26834.769999999997,True,63.12,77,18,90
23,8,4,4,2,batch_023,Team 07,Low-Cost Volume,cash_conservative,Cash conservative,4,3,54.3,-3199.49,19712.52,22912.01,189,0.8506,0.4681,18062.78,0.0,18062.78,False,37.42,15,17,373
23,8,4,4,2,batch_023,Team 05,Sponsorship Growth,balanced_sop,Balanced S&OP,5,4,49.1,-5170.46,33414.0,38584.46,234,0.9935,0.3374,14846.39,4000.0,10846.39,True,71.27,0,0,328
23,8,4,4,2,batch_023,Team 04,Premium Quality,low_cost_volume,Low-cost volume,6,6,32.0,-7903.09,24706.88,32609.97,160,0.9975,0.6397,24788.52,14000.0,10788.52,True,77.51,0,0,112
23,8,4,4,2,batch_023,Team 08,Community / Club,aggressive_growth,Aggressive growth,7,7,9.1,-15204.37,26974.08,42178.45,217,0.7661,0.627,10217.6,40000.0,-29782.4,True,57.69,0,65,378
23,8,4,4,2,batch_023,Team 02,Low-Cost Volume,aggressive_growth,Aggressive growth,8,8,6.3,-36197.61,19561.92,55759.53,197,0.9889,1.6805,0.0,97763.92,-97763.92,True,38.99,0,0,911
24,8,4,1,4,batch_024,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,1,2,66.3,12208.93,43769.88,31560.95,260,0.8874,0.1869,44479.93,28000.0,16479.93,True,68.4,4,28,109
24,8,4,1,4,batch_024,Team 04,Engineering Challenger,cash_conservative,Cash conservative,2,1,77.1,11749.06,28773.18,17024.12,171,0.9075,0.1986,63006.73,0.0,63006.73,False,74.76,7,9,43
24,8,4,1,4,batch_024,Team 06,Community / Club,premium_quality,Premium quality,3,4,54.3,7337.72,35279.71,27941.99,215,0.7909,0.241,22233.81,0.0,22233.81,False,61.92,37,19,114
24,8,4,1,4,batch_024,Team 02,Premium Quality,balanced_sop,Balanced S&OP,4,3,63.4,5069.02,33086.0,28016.98,187,0.9927,0.1532,31091.99,4000.0,27091.99,True,82.78,0,0,171
24,8,4,1,4,batch_024,Team 08,Sponsorship Growth,balanced_sop,Balanced S&OP,5,5,40.6,-1286.92,38480.0,39766.92,268,0.996,0.2123,6296.56,4000.0,2296.5600000000004,True,69.17,0,0,355
24,8,4,1,4,batch_024,Team 07,Premium Quality,low_cost_volume,Low-cost volume,6,6,37.7,-4481.88,29015.36,33497.24,187,0.9988,0.4048,20946.55,14000.0,6946.549999999999,True,80.06,0,0,120
24,8,4,1,4,batch_024,Team 01,Community / Club,low_cost_volume,Low-cost volume,7,8,3.4,-11525.14,24981.44,36506.58,220,0.7184,0.5337,0.0,19813.67,-19813.67,True,34.07,14,71,222
24,8,4,1,4,batch_024,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,8,7,9.1,-35666.02,21894.72,57560.74,221,0.9961,1.4069,0.0,109436.28,-109436.28,True,39.2,0,0,955
25,9,4,4,3,batch_025,Team 03,Premium Quality,premium_quality,Premium quality,1,2,85.0,9658.15,33687.36,24029.21,179,0.83,0.1238,64721.96,0.0,64721.96,False,73.82,22,14,26
25,9,4,4,3,batch_025,Team 05,Engineering Challenger,balanced_sop,Balanced S&OP,2,1,87.5,9034.07,32617.0,23582.93,198,0.8877,0.0761,57297.68,4000.0,53297.68,False,57.77,0,24,0
25,9,4,4,3,batch_025,Team 07,Community / Club,cash_conservative,Cash conservative,3,4,55.0,8020.19,22788.84,14768.65,177,0.6784,0.2655,50338.57,0.0,50338.57,False,15.44,70,12,2
25,9,4,4,3,batch_025,Team 09,Sponsorship Growth,premium_quality,Premium quality,4,3,67.5,6851.19,40353.12,33501.93,264,0.8476,0.1412,54361.15,0.0,54361.15,False,60.85,23,23,121
25,9,4,4,3,batch_025,Team 06,Low-Cost Volume,innovation_leap,Innovation leap,5,7,32.0,6377.01,33895.26,27518.25,213,0.8667,0.6087,26944.69,28000.0,-1055.3100000000013,True,34.99,0,32,214
25,9,4,4,3,batch_025,Team 01,Low-Cost Volume,cash_conservative,Cash conservative,6,5,37.5,365.95,20284.74,19918.79,195,0.8175,0.4517,33510.13,0.0,33510.13,False,16.36,25,17,148
25,9,4,4,3,batch_025,Team 08,Premium Quality,aggressive_growth,Aggressive growth,7,6,34.5,-650.35,34450.56,35100.91,203,0.8851,0.3945,56010.31,40000.0,16010.309999999998,True,57.28,0,26,50
25,9,4,4,3,batch_025,Team 04,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,19.5,-2298.66,39767.2,42065.86,314,0.9626,0.7065,1201.34,14429.92,-13228.58,True,0.0,0,11,53
25,9,4,4,3,batch_025,Team 02,Community / Club,aggressive_growth,Aggressive growth,9,9,0.0,-9784.71,28183.68,37968.39,227,0.7114,0.5323,26476.65,40000.0,-13523.349999999999,True,17.68,24,67,148
26,6,4,3,2,batch_026,Team 01,Engineering Challenger,innovation_leap,Innovation leap,1,3,56.0,4155.03,24751.65,20596.62,142,0.6445,0.5224,56179.23,28000.0,28179.230000000003,True,62.56,59,18,88
26,6,4,3,2,batch_026,Team 04,Premium Quality,premium_quality,Premium quality,2,1,88.0,1909.44,28008.72,26099.28,147,0.9925,0.2153,39822.32,0.0,39822.32,False,84.86,0,0,124
26,6,4,3,2,batch_026,Team 06,Engineering Challenger,balanced_sop,Balanced S&OP,3,2,68.0,34.64,25492.0,25457.36,153,0.9931,0.3417,38981.37,4000.0,34981.37,True,69.59,0,0,76
26,6,4,3,2,batch_026,Team 02,Low-Cost Volume,cash_conservative,Cash conservative,4,4,40.0,-3713.6,18014.22,21727.82,171,0.877,0.6443,21803.85,0.0,21803.85,False,27.47,5,17,204
26,6,4,3,2,batch_026,Team 05,Sponsorship Growth,low_cost_volume,Low-cost volume,5,5,16.0,-12053.8,33478.72,45532.52,263,0.992,1.2787,0.0,29002.41,-29002.41,True,0.0,0,0,104
26,6,4,3,2,batch_026,Team 03,Community / Club,aggressive_growth,Aggressive growth,6,6,0.0,-16309.16,24347.52,40656.68,194,0.7566,0.9286,10732.78,40000.0,-29267.22,True,30.46,0,60,207
27,9,4,2,1,batch_027,Team 02,Engineering Challenger,innovation_leap,Innovation leap,1,6,42.0,8478.57,30088.8,21610.23,174,0.4301,0.5343,64984.63,28000.0,36984.63,True,36.54,211,18,0
27,9,4,2,1,batch_027,Team 05,Premium Quality,premium_quality,Premium quality,2,2,70.0,6928.87,34192.8,27263.93,182,0.695,0.2738,55873.63,0.0,55873.63,False,64.41,64,14,0
27,9,4,2,1,batch_027,Team 09,Community / Club,cash_conservative,Cash conservative,3,4,57.5,5954.5,23100.96,17146.46,180,0.5076,0.4134,56189.35,0.0,56189.35,False,24.43,161,12,0
27,9,4,2,1,batch_027,Team 07,Engineering Challenger,balanced_sop,Balanced S&OP,4,3,62.5,5351.77,32617.0,27265.23,198,0.7005,0.2268,55362.38,4000.0,51362.38,False,60.43,59,24,0
27,9,4,2,1,batch_027,Team 01,Sponsorship Growth,balanced_sop,Balanced S&OP,5,1,70.0,5300.06,45108.0,39807.94,325,0.7806,0.1674,45206.84,4000.0,41206.84,False,60.25,52,38,45
27,9,4,2,1,batch_027,Team 08,Low-Cost Volume,innovation_leap,Innovation leap,6,8,27.0,5249.0,36557.22,31308.22,268,0.7425,0.4257,23012.99,28000.0,-4987.009999999998,True,26.57,57,34,129
27,9,4,2,1,batch_027,Team 03,Low-Cost Volume,cash_conservative,Cash conservative,7,5,47.5,2940.5,26333.34,23392.84,259,0.7784,0.2079,31336.12,0.0,31336.12,False,23.28,55,17,183
27,9,4,2,1,batch_027,Team 06,Sponsorship Growth,low_cost_volume,Low-cost volume,8,7,37.0,-5378.54,43820.48,49199.02,350,0.8771,0.2034,5278.58,14000.0,-8721.42,True,22.54,0,48,45
27,9,4,2,1,batch_027,Team 04,Community / Club,aggressive_growth,Aggressive growth,9,9,4.5,-7832.13,35556.48,43388.61,292,0.6899,0.3015,25801.61,40000.0,-14198.39,True,43.09,63,67,173
28,9,4,5,4,batch_028,Team 05,Low-Cost Volume,innovation_leap,Innovation leap,1,5,49.5,10756.79,37872.56,27115.77,173,0.99,0.9744,17756.79,36902.1,-19145.309999999998,True,45.79,0,0,327
28,9,4,5,4,batch_028,Team 06,Community / Club,cash_conservative,Cash conservative,2,2,72.5,4918.38,20493.84,15575.46,157,0.7903,0.3333,38322.57,0.0,38322.57,False,58.18,28,12,228
28,9,4,5,4,batch_028,Team 02,Premium Quality,premium_quality,Premium quality,3,1,77.5,2668.96,27084.24,24415.28,142,0.9933,0.2591,28086.23,0.0,28086.23,False,83.69,0,0,225
28,9,4,5,4,batch_028,Team 04,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,59.5,-606.94,23941.0,24547.94,144,0.9954,0.3825,23217.67,4000.0,19217.67,True,73.58,0,0,280
28,9,4,5,4,batch_028,Team 08,Sponsorship Growth,premium_quality,Premium quality,5,3,67.5,-1785.31,32203.44,33988.75,206,0.9981,0.3711,12387.47,0.0,12387.47,False,75.32,0,0,417
28,9,4,5,4,batch_028,Team 09,Engineering Challenger,low_cost_volume,Low-cost volume,6,7,29.5,-8487.01,20713.44,29200.45,142,0.9876,0.836,14989.11,14000.0,989.1100000000006,True,71.9,0,0,261
28,9,4,5,4,batch_028,Team 07,Premium Quality,aggressive_growth,Aggressive growth,7,6,29.5,-11710.27,24597.12,36307.39,145,0.9965,0.9105,16825.32,40000.0,-23174.68,True,80.7,0,0,421
28,9,4,5,4,batch_028,Team 01,Community / Club,aggressive_growth,Aggressive growth,8,9,7.0,-15433.66,23464.32,38897.98,187,0.9887,0.9721,1202.57,40000.0,-38797.43,True,67.07,0,0,566
28,9,4,5,4,batch_028,Team 03,Sponsorship Growth,low_cost_volume,Low-cost volume,9,8,9.5,-18287.81,24143.68,42431.49,190,0.9943,1.1718,0.0,22295.22,-22295.22,True,50.41,0,0,371
29,10,4,3,0,batch_029,Team 07,Sponsorship Growth,innovation_leap,Innovation leap,1,4,63.1,15433.03,42028.56,26595.53,266,0.7227,0.2111,78719.8,28000.0,50719.8,True,53.96,72,28,25
29,10,4,3,0,batch_029,Team 01,Premium Quality,innovation_leap,Innovation leap,2,6,45.3,13490.51,32140.5,18649.99,176,0.4999,0.4636,79997.49,28000.0,51997.490000000005,True,59.07,157,18,16
29,10,4,3,0,batch_029,Team 10,Community / Club,premium_quality,Premium quality,3,3,64.4,11954.69,35952.34,23997.65,238,0.7648,0.2217,51387.89,0.0,51387.89,False,50.66,53,19,34
29,10,4,3,0,batch_029,Team 02,Sponsorship Growth,cash_conservative,Cash conservative,4,2,66.7,10072.34,29133.24,19060.9,204,0.6658,0.1895,61970.36,0.0,61970.36,False,25.64,87,14,0
29,10,4,3,0,batch_029,Team 06,Premium Quality,balanced_sop,Balanced S&OP,5,1,68.9,9799.03,33368.0,23568.97,191,0.799,0.1386,56570.07,4000.0,52570.07,False,59.13,23,24,16
29,10,4,3,0,batch_029,Team 08,Engineering Challenger,cash_conservative,Cash conservative,6,5,48.9,9427.06,22167.66,12740.6,132,0.5933,0.2927,68803.47,0.0,68803.47,False,38.94,80,9,0
29,10,4,3,0,batch_029,Team 04,Low-Cost Volume,premium_quality,Premium quality,7,7,40.0,7125.92,38665.3,31539.38,245,0.8246,0.4382,18158.4,0.0,18158.4,False,41.89,23,28,220
29,10,4,3,0,batch_029,Team 03,Engineering Challenger,aggressive_growth,Aggressive growth,8,8,36.4,2011.29,34710.72,32699.43,218,0.896,0.2677,67483.7,40000.0,27483.699999999997,True,61.12,0,24,16
29,10,4,3,0,batch_029,Team 05,Community / Club,low_cost_volume,Low-cost volume,9,9,14.2,-1081.67,29464.16,30545.83,262,0.8087,0.5097,9292.87,14000.0,-4707.129999999999,True,0.0,0,60,51
29,10,4,3,0,batch_029,Team 09,Low-Cost Volume,aggressive_growth,Aggressive growth,10,10,12.0,-21577.82,25298.88,46876.7,251,0.9084,1.2693,0.0,45693.76,-45693.76,True,11.98,0,24,411
30,6,4,3,3,batch_030,Team 02,Community / Club,cash_conservative,Cash conservative,1,2,76.0,7359.19,22996.92,15637.73,179,0.656,0.2295,47276.89,0.0,47276.89,False,34.6,81,12,0
30,6,4,3,3,batch_030,Team 04,Sponsorship Growth,premium_quality,Premium quality,2,1,84.0,7275.05,42914.88,35639.83,281,0.9963,0.0841,32230.42,0.0,32230.42,False,74.12,0,0,219
30,6,4,3,3,batch_030,Team 05,Engineering Challenger,low_cost_volume,Low-cost volume,3,3,56.0,3040.34,33129.36,30089.02,228,0.9976,0.5038,23176.03,14000.0,9176.029999999999,True,43.98,0,0,13
30,6,4,3,3,batch_030,Team 01,Low-Cost Volume,innovation_leap,Innovation leap,4,4,28.0,1196.17,39000.47,37804.3,261,0.9921,0.3639,11155.93,28000.0,-16844.07,True,44.18,0,0,218
30,6,4,3,3,batch_030,Team 03,Premium Quality,aggressive_growth,Aggressive growth,5,5,20.0,-6215.75,30685.44,36901.19,182,0.9933,0.5172,41528.68,40000.0,1528.6800000000003,True,78.35,0,0,107
30,6,4,3,3,batch_030,Team 06,Low-Cost Volume,balanced_sop,Balanced S&OP,6,6,4.0,-9816.25,26268.0,36084.25,255,0.9166,0.5106,0.0,11472.88,-11472.88,True,34.22,0,21,313
31,6,4,4,1,batch_031,Team 01,Sponsorship Growth,cash_conservative,Cash conservative,1,1,84.0,11250.87,32382.96,21132.09,231,0.8398,0.1182,59438.59,0.0,59438.59,False,65.55,28,14,118
31,6,4,4,1,batch_031,Team 03,Low-Cost Volume,premium_quality,Premium quality,2,2,60.0,5669.76,39593.77,33924.01,237,0.9891,0.4399,5669.76,10283.56,-4613.799999999999,False,48.69,0,0,321
31,6,4,4,1,batch_031,Team 05,Premium Quality,balanced_sop,Balanced S&OP,3,3,60.0,4950.01,30986.0,26035.99,175,0.9918,0.1618,35323.65,4000.0,31323.65,True,83.77,0,0,195
31,6,4,4,1,batch_031,Team 06,Sponsorship Growth,innovation_leap,Innovation leap,4,4,44.0,-184.16,38192.7,38376.86,258,0.9632,0.1467,38528.8,28000.0,10528.800000000003,True,71.7,0,9,230
31,6,4,4,1,batch_031,Team 02,Engineering Challenger,aggressive_growth,Aggressive growth,5,5,20.0,-8603.77,27921.6,36525.37,175,0.9948,0.5803,24130.69,40000.0,-15869.310000000001,True,74.93,0,0,341
31,6,4,4,1,batch_031,Team 04,Community / Club,low_cost_volume,Low-cost volume,6,6,0.0,-9006.86,24759.68,33766.54,219,0.7371,0.5542,2236.43,14000.0,-11763.57,True,35.81,6,71,235
32,5,4,1,4,batch_032,Team 04,Engineering Challenger,cash_conservative,Cash conservative,1,1,60.0,9842.89,27226.86,17383.97,162,0.4032,0.6155,67941.28,0.0,67941.28,False,10.77,230,9,0
32,5,4,1,4,batch_032,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,2,3,42.0,7676.25,39742.5,32066.25,270,0.4136,0.5506,65436.4,28000.0,37436.4,True,15.81,353,28,0
32,5,4,1,4,batch_032,Team 02,Premium Quality,balanced_sop,Balanced S&OP,3,2,55.0,6306.08,34460.0,28153.92,198,0.4652,0.502,57788.05,4000.0,53788.05,False,31.85,202,24,0
32,5,4,1,4,batch_032,Team 01,Community / Club,low_cost_volume,Low-cost volume,4,4,37.0,-1748.85,34791.68,36540.53,314,0.5436,0.3019,14715.8,14000.0,715.7999999999993,True,0.0,191,71,0
32,5,4,1,4,batch_032,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,5,5,32.0,-14425.5,40913.28,55338.78,426,0.7109,0.2561,293.61,40000.0,-39706.39,True,23.24,76,96,224
33,9,4,1,4,batch_033,Team 04,Engineering Challenger,cash_conservative,Cash conservative,1,1,82.5,12153.79,27226.86,15073.07,162,0.8489,0.1696,76785.96,0.0,76785.96,False,60.35,19,9,2
33,9,4,1,4,batch_033,Team 06,Community / Club,premium_quality,Premium quality,2,3,60.0,7729.11,32957.93,25228.82,214,0.8026,0.2265,42085.22,0.0,42085.22,False,55.12,32,19,72
33,9,4,1,4,batch_033,Team 02,Premium Quality,balanced_sop,Balanced S&OP,3,2,67.0,5799.7,31028.0,25228.3,176,0.8534,0.1686,57103.16,4000.0,53103.16,True,78.19,6,24,88
33,9,4,1,4,batch_033,Team 08,Sponsorship Growth,balanced_sop,Balanced S&OP,4,4,54.5,1677.17,37212.0,35534.83,262,0.8996,0.2024,41651.95,4000.0,37651.95,True,63.62,0,27,223
33,9,4,1,4,batch_033,Team 07,Premium Quality,low_cost_volume,Low-cost volume,5,6,39.5,964.0,31027.04,30063.04,198,0.9854,0.4616,39619.0,14000.0,25619.0,True,63.91,0,2,74
33,9,4,1,4,batch_033,Team 09,Engineering Challenger,innovation_leap,Innovation leap,6,5,42.0,926.12,28837.2,27911.08,166,0.8329,0.1205,62146.73,28000.0,34146.73,True,59.99,14,18,31
33,9,4,1,4,batch_033,Team 03,Sponsorship Growth,innovation_leap,Innovation leap,7,7,34.5,-275.89,37115.4,37391.29,252,0.8403,0.1564,56571.09,28000.0,28571.089999999997,True,58.24,18,28,120
33,9,4,1,4,batch_033,Team 01,Community / Club,low_cost_volume,Low-cost volume,8,9,2.0,-8554.12,24400.64,32954.76,215,0.7359,0.5749,9514.53,14000.0,-4485.469999999999,True,22.3,5,71,191
33,9,4,1,4,batch_033,Team 05,Low-Cost Volume,aggressive_growth,Aggressive growth,9,8,12.0,-30511.68,21309.12,51820.8,216,0.9873,1.4408,0.0,78681.93,-78681.93,True,38.22,0,0,858
34,8,4,3,3,batch_034,Team 08,Premium Quality,cash_conservative,Cash conservative,1,1,82.9,10564.34,28443.72,17879.38,160,0.8208,0.1878,69174.2,0.0,69174.2,False,63.26,25,9,10
34,8,4,3,3,batch_034,Team 02,Community / Club,cash_conservative,Cash conservative,2,3,62.9,9188.48,25995.72,16807.24,204,0.7479,0.2291,56612.84,0.0,56612.84,False,42.78,56,12,9
34,8,4,3,3,batch_034,Team 04,Sponsorship Growth,premium_quality,Premium quality,3,2,74.3,3617.75,41014.08,37396.33,272,0.8642,0.1134,41419.58,0.0,41419.58,False,63.19,18,23,101
34,8,4,3,3,batch_034,Team 07,Community / Club,innovation_leap,Innovation leap,4,5,40.6,-813.01,31309.0,32122.01,222,0.7696,0.2018,41679.92,28000.0,13679.919999999998,True,46.91,40,24,31
34,8,4,3,3,batch_034,Team 05,Engineering Challenger,low_cost_volume,Low-cost volume,5,4,46.3,-3089.25,29334.8,32424.05,200,0.9971,0.3926,31374.94,14000.0,17374.94,True,58.95,0,0,53
34,8,4,3,3,batch_034,Team 01,Low-Cost Volume,innovation_leap,Innovation leap,6,6,23.4,-3950.06,35748.3,39698.36,247,0.8613,0.367,12405.39,28000.0,-15594.61,True,39.65,4,34,163
34,8,4,3,3,batch_034,Team 03,Premium Quality,aggressive_growth,Aggressive growth,7,7,20.6,-6954.56,32734.08,39688.64,193,0.993,0.4303,43636.36,40000.0,3636.3600000000006,True,81.35,0,0,171
34,8,4,3,3,batch_034,Team 06,Low-Cost Volume,balanced_sop,Balanced S&OP,8,8,9.1,-13676.87,25878.0,39554.87,252,0.9946,0.5155,0.0,22341.63,-22341.63,True,43.78,0,0,514
35,9,4,5,2,batch_035,Team 06,Engineering Challenger,cash_conservative,Cash conservative,1,1,77.5,12010.97,27226.86,15215.89,162,0.7922,0.2276,76594.85,0.0,76594.85,False,54.17,33,9,0
35,9,4,5,2,batch_035,Team 08,Community / Club,premium_quality,Premium quality,2,2,67.5,8511.96,33805.84,25293.88,224,0.787,0.2055,46149.78,0.0,46149.78,False,52.46,40,19,45
35,9,4,5,2,batch_035,Team 04,Premium Quality,balanced_sop,Balanced S&OP,3,3,64.5,6811.34,32120.0,25308.66,183,0.8179,0.1569,60376.26,4000.0,56376.26,True,76.3,16,24,63
35,9,4,5,2,batch_035,Team 02,Low-Cost Volume,premium_quality,Premium quality,4,5,47.5,4387.41,37532.05,33144.64,235,0.8529,0.4701,12096.27,0.0,12096.27,False,42.34,11,28,220
35,9,4,5,2,batch_035,Team 09,Premium Quality,low_cost_volume,Low-cost volume,5,6,47.0,1792.12,32125.28,30333.16,206,0.9494,0.3488,41053.64,14000.0,27053.64,True,60.57,0,10,57
35,9,4,5,2,batch_035,Team 05,Sponsorship Growth,innovation_leap,Innovation leap,6,4,49.5,1276.96,38713.5,37436.54,263,0.8291,0.1339,61842.21,28000.0,33842.21,True,57.84,25,28,78
35,9,4,5,2,batch_035,Team 01,Engineering Challenger,aggressive_growth,Aggressive growth,7,7,37.0,-2964.11,32220.48,35184.59,202,0.9978,0.3732,57897.45,40000.0,17897.449999999997,True,76.05,0,0,154
35,9,4,5,2,batch_035,Team 03,Community / Club,low_cost_volume,Low-cost volume,8,9,2.0,-7957.4,25213.76,33171.16,222,0.7102,0.5313,10438.08,14000.0,-3561.92,True,17.04,18,71,174
35,9,4,5,2,batch_035,Team 07,Low-Cost Volume,aggressive_growth,Aggressive growth,9,8,9.5,-29432.31,22511.04,51943.35,227,0.994,1.3383,0.0,75081.02,-75081.02,True,37.96,0,0,814
36,10,4,1,0,batch_036,Team 10,Community / Club,cash_conservative,Cash conservative,1,2,82.2,5476.31,22580.76,17104.45,175,0.7706,0.2351,41410.5,0.0,41410.5,False,28.41,39,12,4
36,10,4,1,0,batch_036,Team 03,Engineering Challenger,innovation_leap,Innovation leap,2,4,49.8,4437.85,26343.45,21905.6,151,0.6168,0.493,53050.7,28000.0,25050.699999999997,True,62.97,74,18,74
36,10,4,1,0,batch_036,Team 06,Premium Quality,premium_quality,Premium quality,3,1,84.4,2140.81,29771.28,27630.47,156,0.9927,0.1509,35504.57,0.0,35504.57,False,85.62,0,0,113
36,10,4,1,0,batch_036,Team 09,Low-Cost Volume,innovation_leap,Innovation leap,4,7,38.7,2105.99,33631.19,31525.2,208,0.8655,0.6413,10967.53,28000.0,-17032.47,True,39.39,0,31,212
36,10,4,1,0,batch_036,Team 08,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,64.4,540.85,27490.0,26949.15,165,0.9906,0.2456,37114.2,4000.0,33114.2,False,72.65,0,0,52
36,10,4,1,0,batch_036,Team 04,Low-Cost Volume,cash_conservative,Cash conservative,6,5,46.7,-2753.21,20184.78,22937.99,194,0.8632,0.4282,22217.58,0.0,22217.58,False,23.09,13,17,146
