run_id,team_count,round_count,market_scenario,team_name,archetype,strategy_key,strategy_label,profit_rank,balanced_rank,balanced_score,profit,revenue,total_cost,sales_units,fill_rate,forecast_wape,ending_cash_balance,short_term_debt_balance,cash_minus_debt,liquidity_stress_flag,reputation_after_round,lost_sales_units,backlog_units_end,ending_inventory
92,10,4,batch_092,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,10,10,0.0,-25268.41,11981.0,37249.41,115,0.9842,2.2863,0.0,59421.74,-59421.74,True,42.7,0,0,1034
93,7,4,batch_093,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,1,3,65.3,9942.61,36597.23,26654.62,160,0.9936,1.1425,16942.61,34909.11,-17966.5,True,46.28,0,0,335
93,7,4,batch_093,Team 05,Community / Club,cash_conservative,Cash conservative,2,2,73.3,3086.82,18492.6,15405.78,141,0.8345,0.4074,38174.12,0.0,38174.12,False,60.91,14,12,241
93,7,4,batch_093,Team 01,Premium Quality,premium_quality,Premium quality,3,1,73.3,-2654.37,21204.72,23859.09,111,0.9931,0.6105,18991.31,0.0,18991.31,False,83.53,0,0,288
93,7,4,batch_093,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,4,4,42.0,-5287.49,18946.0,24233.49,114,0.9915,0.7394,15412.86,4000.0,11412.86,True,73.19,0,0,338
93,7,4,batch_093,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,5,32.0,-7526.45,26010.72,33537.17,168,0.9858,0.6606,4215.35,0.0,4215.35,True,75.23,0,0,483
93,7,4,batch_093,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,7,15.3,-16687.98,19334.4,36022.38,114,0.9931,1.4218,8033.16,40000.0,-31966.84,True,80.44,0,0,483
93,7,4,batch_093,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,6,15.3,-22401.34,20329.76,42731.1,161,0.9936,1.5611,0.0,28724.93,-28724.93,True,53.07,0,0,414
94,4,4,batch_094,Team 01,Premium Quality,premium_quality,Premium quality,1,1,60.0,12778.76,34192.8,21414.04,182,0.3823,0.6105,79167.35,0.0,79167.35,False,5.39,279,14,0
94,4,4,batch_094,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,53.3,11256.81,32617.0,21360.19,198,0.3995,0.576,65366.57,4000.0,61366.57,False,0.0,273,24,0
94,4,4,batch_094,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,3,4,38.7,9553.24,33652.5,24099.26,320,0.5024,0.4497,73610.59,28000.0,45610.59,True,0.0,284,31,0
94,4,4,batch_094,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,4,3,40.0,5773.05,45365.76,39592.71,368,0.5088,0.3519,13080.94,14000.0,-919.0599999999995,False,0.0,271,83,0
95,7,4,batch_095,Team 07,Sponsorship Growth,premium_quality,Premium quality,1,1,83.3,12588.34,43141.68,30553.34,286,0.7749,0.1823,81433.12,0.0,81433.12,False,51.46,59,23,0
95,7,4,batch_095,Team 01,Premium Quality,premium_quality,Premium quality,2,2,66.7,12168.85,34192.8,22023.95,182,0.7569,0.2051,76730.42,0.0,76730.42,False,57.49,43,14,0
95,7,4,batch_095,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,3,3,60.0,10421.73,32617.0,22195.27,198,0.7528,0.1632,75684.52,4000.0,71684.52,False,51.88,40,24,0
95,7,4,batch_095,Team 05,Community / Club,cash_conservative,Cash conservative,4,5,33.3,9194.64,22996.92,13802.28,179,0.5259,0.3879,70888.66,0.0,70888.66,False,16.4,148,12,0
95,7,4,batch_095,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,6,22.0,8454.55,33848.64,25394.09,243,0.7835,0.4943,48036.29,28000.0,20036.29,True,22.56,32,34,123
95,7,4,batch_095,Team 06,Premium Quality,aggressive_growth,Aggressive growth,6,4,42.0,5015.11,38344.32,33329.21,229,0.8465,0.1368,91762.23,40000.0,51762.229999999996,True,78.34,0,40,25
95,7,4,batch_095,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,7,7,18.7,1486.11,42199.52,40713.41,333,0.9014,0.2993,31010.91,14000.0,17010.91,True,14.07,0,35,65
96,10,4,batch_096,Team 10,Community / Club,innovation_leap,Innovation leap,1,5,56.4,11877.0,32311.44,20434.44,201,0.7932,0.3319,47148.6,28000.0,19148.6,True,59.49,27,24,108
96,10,4,batch_096,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,6,45.3,10150.9,37511.36,27360.46,208,0.868,0.6371,18990.19,28000.0,-9009.810000000001,True,42.58,0,30,262
96,10,4,batch_096,Team 05,Community / Club,cash_conservative,Cash conservative,3,2,64.4,8599.84,23970.0,15370.16,186,0.7646,0.2115,48768.54,0.0,48768.54,False,53.62,44,12,142
96,10,4,batch_096,Team 01,Premium Quality,premium_quality,Premium quality,4,1,75.6,7133.94,31073.76,23939.82,163,0.9941,0.1385,37920.43,0.0,37920.43,False,85.81,0,0,179
96,10,4,batch_096,Team 07,Sponsorship Growth,premium_quality,Premium quality,5,3,62.2,4565.09,38197.44,33632.35,247,0.9933,0.1917,27402.87,0.0,27402.87,False,77.86,0,0,316
96,10,4,batch_096,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,6,4,58.7,3385.5,27718.0,24332.5,167,0.9968,0.1938,31574.96,4000.0,27574.96,True,75.54,0,0,229
96,10,4,batch_096,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,7,7,40.9,-4785.84,24592.48,29378.32,169,0.9968,0.5572,22363.18,14000.0,8363.18,True,75.79,0,0,198
96,10,4,batch_096,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,8,27.6,-8137.7,28256.64,36394.34,167,0.997,0.6596,23821.47,40000.0,-16178.529999999999,True,82.96,0,0,372
96,10,4,batch_096,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,12.0,-13918.74,29404.32,43323.06,234,0.9933,0.7616,1047.92,14000.0,-12952.08,True,49.8,0,0,256
96,10,4,batch_096,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,10,10,5.3,-14623.76,22213.0,36836.76,215,0.9959,0.7787,0.0,32044.28,-32044.28,True,43.52,0,0,745
97,10,4,batch_097,Team 10,Community / Club,innovation_leap,Innovation leap,1,1,80.9,8874.95,30282.42,21407.47,130,0.9919,0.8389,18185.94,28000.0,-9814.060000000001,True,70.87,0,0,222
97,10,4,batch_097,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,2,5,52.0,7247.48,36349.53,29102.05,116,0.988,1.9384,14247.48,54824.25,-40576.770000000004,True,44.41,0,0,411
97,10,4,batch_097,Team 05,Community / Club,cash_conservative,Cash conservative,3,2,77.8,-1292.2,15671.28,16963.48,118,0.9861,0.6798,16531.2,0.0,16531.2,False,71.26,0,0,365
97,10,4,batch_097,Team 01,Premium Quality,premium_quality,Premium quality,4,4,56.4,-8944.7,16796.16,25740.86,88,0.9859,1.0166,0.0,6370.5,-6370.5,True,82.87,0,0,386
97,10,4,batch_097,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,5,3,58.7,-11204.12,14985.0,26189.12,90,0.9948,1.2107,0.0,12781.67,-12781.67,True,74.38,0,0,443
97,10,4,batch_097,Team 07,Sponsorship Growth,premium_quality,Premium quality,6,6,45.3,-16442.4,20239.2,36681.6,130,0.9899,1.155,0.0,30330.35,-30330.35,True,73.41,0,0,640
97,10,4,batch_097,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,7,7,40.9,-18487.58,12994.08,31481.66,89,0.9931,1.9458,0.0,29917.91,-29917.91,True,72.67,0,0,423
97,10,4,batch_097,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,8,20.9,-23330.07,15265.92,38595.99,90,0.9894,2.0563,0.0,58483.77,-58483.77,True,81.26,0,0,587
97,10,4,batch_097,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,10,0.0,-29309.21,10753.0,40062.21,104,0.9831,2.6298,0.0,74506.04,-74506.04,True,42.39,0,0,1075
97,10,4,batch_097,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,10,9,0.0,-31497.99,15176.48,46674.47,120,0.9798,2.3886,0.0,60999.9,-60999.9,True,53.41,0,0,578
98,9,4,batch_098,Team 01,Premium Quality,premium_quality,Premium quality,1,2,77.5,10551.16,34024.32,23473.16,181,0.8189,0.1305,63480.16,0.0,63480.16,False,77.51,25,14,47
98,9,4,batch_098,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,1,85.0,9127.78,32319.0,23191.22,196,0.8617,0.0717,58136.22,4000.0,54136.22,False,63.27,7,24,2
98,9,4,batch_098,Team 05,Community / Club,cash_conservative,Cash conservative,3,4,55.0,8295.11,22996.92,14701.81,179,0.6566,0.2689,50610.35,0.0,50610.35,False,21.89,80,12,0
98,9,4,batch_098,Team 07,Sponsorship Growth,premium_quality,Premium quality,4,3,65.0,8046.24,41275.44,33229.2,271,0.8452,0.1221,51458.18,0.0,51458.18,False,63.87,25,23,150
98,9,4,batch_098,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,5,7,32.0,7459.16,34903.58,27444.42,222,0.8534,0.5598,27008.82,28000.0,-991.1800000000003,True,38.13,3,34,216
98,9,4,batch_098,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,42.0,5628.13,34139.6,28511.47,235,0.9588,0.3744,27749.48,14000.0,13749.48,True,28.63,0,9,5
98,9,4,batch_098,Team 06,Premium Quality,aggressive_growth,Aggressive growth,7,6,37.0,42.12,34899.84,34857.72,206,0.8682,0.3543,56060.88,40000.0,16060.879999999997,True,62.9,0,31,51
98,9,4,batch_098,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,8,8,14.5,-2437.27,40261.76,42699.03,319,0.9562,0.656,1062.73,16515.62,-15452.89,True,0.0,0,14,48
98,9,4,batch_098,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,9,9,2.0,-10286.2,24416.0,34702.2,235,0.8269,0.6189,0.0,7268.96,-7268.96,True,26.88,1,46,321
99,10,4,batch_099,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,1,1,93.3,12221.17,35868.0,23646.83,217,0.9985,0.0797,62433.04,4000.0,58433.04,False,76.45,0,0,48
99,10,4,batch_099,Team 07,Sponsorship Growth,premium_quality,Premium quality,2,2,77.8,12105.81,45245.52,33139.71,302,0.8597,0.138,59453.57,0.0,59453.57,False,69.71,25,23,94
99,10,4,batch_099,Team 05,Community / Club,cash_conservative,Cash conservative,3,4,55.6,11390.67,26258.88,14868.21,208,0.6428,0.3549,65450.97,0.0,65450.97,False,39.45,102,12,5
99,10,4,batch_099,Team 01,Premium Quality,premium_quality,Premium quality,4,3,66.7,11021.31,34698.24,23676.93,185,0.8294,0.1431,62395.52,0.0,62395.52,False,79.28,23,14,48
99,10,4,batch_099,Team 10,Community / Club,innovation_leap,Innovation leap,5,6,36.4,5838.17,35087.11,29248.94,252,0.7443,0.2315,55280.12,28000.0,27280.120000000003,True,47.2,61,24,15
99,10,4,batch_099,Team 08,Engineering Challenger,low_cost_volume,Low-cost volume,6,5,49.8,4580.83,33383.68,28802.85,229,0.9951,0.2048,48356.0,14000.0,34356.0,True,68.53,0,0,16
99,10,4,batch_099,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,7,8,18.7,1636.45,37938.08,36301.63,272,0.8159,0.2967,27588.42,28000.0,-411.58000000000175,True,37.94,25,34,149
99,10,4,batch_099,Team 06,Premium Quality,aggressive_growth,Aggressive growth,8,7,34.2,513.36,36397.44,35884.08,216,0.9967,0.2828,53726.52,40000.0,13726.519999999997,True,83.57,0,0,196
99,10,4,batch_099,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,9,9,14.2,-4058.89,39260.32,43319.21,313,0.9714,0.3552,18337.18,14000.0,4337.18,True,33.82,0,7,93
99,10,4,batch_099,Team 09,Low-Cost Volume,balanced_sop,Balanced S&OP,10,10,5.3,-5484.43,30234.0,35718.43,294,0.9843,0.3599,43.71,4000.0,-3956.29,True,41.83,0,4,479
100,5,4,batch_100,Team 01,Premium Quality,premium_quality,Premium quality,1,1,70.0,11676.7,34192.8,22516.1,182,0.4835,0.5033,74757.17,0.0,74757.17,False,30.68,180,14,0
100,5,4,batch_100,Team 03,Engineering Challenger,balanced_sop,Balanced S&OP,2,2,65.0,9915.55,32617.0,22701.45,198,0.4944,0.4687,73659.8,4000.0,69659.8,False,26.17,177,24,0
100,5,4,batch_100,Team 05,Community / Club,cash_conservative,Cash conservative,3,5,30.0,8817.29,22996.92,14179.63,179,0.3486,0.5992,69307.72,0.0,69307.72,False,5.21,320,12,0
100,5,4,batch_100,Team 04,Low-Cost Volume,innovation_leap,Innovation leap,4,3,42.0,3919.61,38362.91,34443.3,339,0.6746,0.2605,55687.26,28000.0,27687.260000000002,True,18.67,128,34,0
100,5,4,batch_100,Team 02,Sponsorship Growth,low_cost_volume,Low-cost volume,5,4,35.0,3613.89,45494.24,41880.35,369,0.6242,0.1833,33083.88,14000.0,19083.879999999997,False,4.9,138,83,0
