round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes,run_id,team_count,market_scenario,market_label
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.005,109,114.86,114.86,109,2,0,0.949,4.86,4.86,0.0442,0.0423,16241.0,5770.6,99.0,24.53,4451.44,30.0,475.2,59.07,4218.11,0,0,3,-1,0.893,0.0,0.0,False,,False,0.0,Lost 2 sales units. Carried 3 backlog units.,32,6,batch_032,Batch market 032
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.26,0.0,0,0,0,-2,0.916,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0418,135,124.88,124.88,124,0,11,0.993,-19.12,19.12,-0.1328,0.1531,11587.8,5359.41,124.34,233.09,3971.06,0.0,379.24,25.83,-2012.93,0,0,0,-2,0.916,12.02,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0379,118,81.21,81.21,81,0,37,0.9975,-43.79,43.79,-0.3504,0.5393,8334.9,4730.58,272.9,138.05,3464.11,0.0,330.83,34.83,-2899.41,0,0,0,-2,0.916,0.0,14.94,False,,False,0.0,,32,6,batch_032,Batch market 032
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0448,80,111.98,111.98,80,0,0,0.7144,25.98,25.98,0.3021,0.232,10248.0,3349.92,34.76,161.45,2365.74,310.0,225.93,58.61,631.64,0,0,31,-1,0.893,2.92,0.0,False,,False,0.0,Carried 31 backlog units.,32,6,batch_032,Batch market 032
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0169,88,139.42,139.42,88,46,0,0.6312,56.42,56.42,0.6798,0.4047,11848.32,3648.6,60.0,67.01,2249.95,50.0,0.0,63.53,5472.42,0,0,5,-1,0.893,8.77,0.0,False,,False,0.0,Lost 46 sales units. Carried 5 backlog units.,32,6,batch_032,Batch market 032
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0196,76,85.95,85.95,76,8,0,0.8843,13.95,13.95,0.1937,0.1623,7907.04,3105.18,52.0,67.17,1949.96,10.0,0.0,33.66,2537.58,0,0,1,-2,0.916,0.0,16.8,False,,False,0.0,Lost 8 sales units. Carried 1 backlog units.,32,6,batch_032,Batch market 032
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.017,56,122.79,122.79,56,60,0,0.4561,70.79,70.79,1.3613,0.5765,8339.52,2370.63,38.0,42.84,1424.97,60.0,0.0,76.76,4138.57,0,0,6,-1,0.893,8.03,0.0,False,,False,0.0,Lost 60 sales units. Carried 6 backlog units.,32,6,batch_032,Batch market 032
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.005,111,121.77,121.77,111,0,0,0.9116,-10.23,10.23,-0.0775,0.084,20672.64,6660.64,22.78,24.98,5655.88,100.0,1059.25,87.95,5164.71,0,0,10,0,1.0,0.0,0.0,False,,False,0.0,Carried 10 backlog units.,32,6,batch_032,Batch market 032
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,123.68,123.68,123,0,0,0.9945,-22.32,22.32,-0.1529,0.1805,18420.48,7120.08,25.22,27.68,6261.86,0.0,1172.75,53.52,1797.29,0,0,0,-1,0.893,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44,0.0,0,0,0,-2,0.787,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,150.33,150.33,86,64,0,0.5398,65.33,65.33,0.7686,0.4346,18018.72,5115.6,71.87,19.35,3959.37,90.0,442.57,105.21,6749.36,0,9,9,0,1.0,0.0,0.0,False,,False,0.0,Lost 64 sales units. Carried 9 backlog units.,32,6,batch_032,Batch market 032
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,136.82,136.82,96,40,0,0.6769,41.82,41.82,0.4402,0.3056,16174.08,5538.7,80.13,21.6,4414.47,50.0,493.43,65.87,4146.35,0,5,5,-1,0.891,0.0,0.0,False,,False,0.0,Lost 40 sales units. Carried 5 backlog units.,32,6,batch_032,Batch market 032
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.87,0.0,0,0,0,-2,0.782,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0306,0,134.85,134.85,2,105,0,0.0148,-23.15,23.15,-0.1465,0.1716,256.96,0.0,0.0,2.75,0.0,270.0,0.0,83.84,-569.49,2,0,27,-1,0.891,3.64,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Lost 105 sales units. Carried 27 backlog units.,32,6,batch_032,Batch market 032
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0302,0,133.26,133.26,0,140,0,0.0,21.26,21.26,0.1898,0.1595,0.0,0.0,0.0,0.0,0.0,350.0,0.0,112.0,-897.16,0,42,35,0,1.0,4.15,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Lost 140 sales units. Carried 35 backlog units.,32,6,batch_032,Batch market 032
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0355,0,97.21,97.21,0,84,0,0.0,-47.79,47.79,-0.3296,0.4916,0.0,0.0,0.0,0.0,0.0,210.0,0.0,46.88,-609.14,0,8,21,-2,0.914,0.0,7.79,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials. Lost 84 sales units. Carried 21 backlog units.,32,6,batch_032,Batch market 032
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,152.53,152.53,89,68,0,0.5129,62.53,62.53,0.6948,0.41,16376.0,5008.5,95.4,20.02,3729.56,160.0,388.8,89.98,5693.15,0,21,16,0,1.0,0.0,0.0,False,,False,0.0,Lost 68 sales units. Carried 16 backlog units.,32,6,batch_032,Batch market 032
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,145.25,145.25,109,31,0,0.7353,35.25,35.25,0.3204,0.2427,16241.0,5896.0,116.6,24.53,4558.36,80.0,475.2,57.03,3870.88,0,3,8,-1,0.891,0.0,0.0,False,,False,0.0,Lost 31 sales units. Carried 8 backlog units.,32,6,batch_032,Batch market 032
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.18,0.0,0,0,0,-2,0.914,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0418,135,146.01,146.01,146,0,0,0.9999,2.01,2.01,0.014,0.0138,13643.7,5477.85,44.57,274.44,4066.28,0.0,379.24,24.28,-39.53,11,0,0,-2,0.914,14.04,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0379,118,94.9,94.9,94,0,61,0.9905,-30.1,30.1,-0.2408,0.3172,9672.6,4835.13,404.88,160.2,3547.18,0.0,330.83,33.27,-1841.92,37,0,0,-2,0.914,0.0,17.45,False,,False,0.0,,32,6,batch_032,Batch market 032
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0408,80,141.01,141.01,80,56,0,0.4651,55.01,55.01,0.6396,0.3901,10248.0,3423.0,26.55,147.05,2422.46,360.0,225.93,57.03,320.16,0,31,36,-1,0.891,3.41,0.0,False,,False,0.0,Lost 56 sales units. Carried 36 backlog units.,32,6,batch_032,Batch market 032
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0149,88,120.28,120.28,88,35,0,0.7024,37.28,37.28,0.4492,0.31,11848.32,3728.7,27.2,59.09,2303.68,20.0,0.0,61.91,5480.1,0,5,2,-1,0.891,6.06,17.18,False,,False,0.0,Lost 35 sales units. Carried 2 backlog units.,32,6,batch_032,Batch market 032
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0196,76,102.59,102.59,76,25,0,0.7336,30.59,30.59,0.4249,0.2982,7907.04,3174.6,23.57,67.17,1996.52,20.0,0.0,32.04,2429.39,0,1,2,-2,0.914,0.0,15.64,False,,False,0.0,Lost 25 sales units. Carried 2 backlog units.,32,6,batch_032,Batch market 032
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.013,56,170.12,170.12,56,112,0,0.318,118.12,118.12,2.2715,0.6943,8339.52,2421.93,17.23,32.76,1459.0,80.0,0.0,75.13,4003.94,0,6,8,-1,0.891,26.76,0.0,False,,False,0.0,Lost 112 sales units. Carried 8 backlog units.,32,6,batch_032,Batch market 032
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,154.92,154.92,111,18,0,0.6731,22.92,22.92,0.1736,0.1479,20672.64,6802.88,90.17,24.98,5791.37,350.0,1059.25,85.75,4494.11,0,10,35,0,1.0,0.0,0.0,False,,False,0.0,Lost 18 sales units. Carried 35 backlog units.,32,6,batch_032,Batch market 032
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,145.91,145.91,123,7,0,0.843,-0.09,0.09,-0.0006,0.0006,18420.48,7275.08,99.83,27.68,6411.88,150.0,1172.75,51.34,1343.14,0,0,15,-1,0.891,0.0,0.0,False,,False,0.0,Lost 7 sales units. Carried 15 backlog units.,32,6,batch_032,Batch market 032
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.31,0.0,0,0,0,-2,0.782,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,189.26,189.26,86,101,0,0.4338,104.26,104.26,1.2266,0.5509,18018.72,5218.26,71.87,19.35,4051.59,110.0,442.57,102.97,6319.9,0,9,11,0,1.0,12.03,0.0,False,,False,0.0,Lost 101 sales units. Carried 11 backlog units.,32,6,batch_032,Batch market 032
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,128.79,128.79,96,34,0,0.7175,33.79,33.79,0.3557,0.2624,16174.08,5652.19,80.13,21.6,4517.29,30.0,493.43,63.64,4164.62,0,5,3,-1,0.889,0.0,12.03,False,,False,0.0,Lost 34 sales units. Carried 3 backlog units.,32,6,batch_032,Batch market 032
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.75,0.0,0,0,0,-2,0.778,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0306,141,174.93,174.93,141,24,0,0.6983,16.93,16.93,0.1071,0.0968,18115.68,7672.3,69.96,193.98,6207.59,360.0,793.88,41.63,2206.62,0,27,36,-1,0.889,14.21,0.0,False,,False,0.0,Lost 24 sales units. Carried 36 backlog units.,32,6,batch_032,Batch market 032
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0282,101,132.01,132.01,101,27,0,0.6047,20.01,20.01,0.1787,0.1516,15820.64,5691.92,49.83,128.24,4421.84,390.0,565.5,67.61,4111.93,0,35,39,0,1.0,3.08,9.7,False,,False,0.0,Lost 27 sales units. Carried 39 backlog units.,32,6,batch_032,Batch market 032
3,Team 02,team_02_C,Court Wave,C,beginner,maturity,5,1,entry,91.52,145,134,134,0.0355,129,122.25,122.25,129,6,0,0.9005,-22.75,22.75,-0.1569,0.1861,11806.08,6957.28,64.21,205.99,5697.37,80.0,728.62,5.3,-2354.66,0,21,8,-2,0.912,0.0,7.58,False,,False,0.0,Lost 6 sales units. Carried 8 backlog units.,32,6,batch_032,Batch market 032
3,Team 03,team_03_A,Vector X,A,premium,maturity,4,3,engineered,184.0,90,90,90,0.005,89,146.88,146.88,89,62,0,0.5464,56.88,56.88,0.632,0.3872,16376.0,5111.1,109.8,20.02,3817.04,110.0,388.8,87.94,5703.6,0,16,11,0,1.0,0.0,11.06,False,,False,0.0,Lost 62 sales units. Carried 11 backlog units.,32,6,batch_032,Batch market 032
3,Team 03,team_03_B,Axis Control,B,mid,growth,3,2,engineered,149.0,110,110,110,0.005,109,182.26,182.26,109,68,0,0.5729,72.26,72.26,0.6569,0.3965,16241.0,6020.3,134.2,24.53,4665.28,130.0,475.2,55.0,3407.13,0,8,13,-1,0.889,11.06,0.0,False,,False,0.0,Lost 68 sales units. Carried 13 backlog units.,32,6,batch_032,Batch market 032
3,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.11,0.0,0,0,0,-2,0.912,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
3,Team 04,team_04_A,Starter Pop,A,beginner,maturity,4,1,entry,93.45,144,141,141,0.0398,135,141.48,141.48,135,4,0,0.9542,-2.52,2.52,-0.0175,0.0178,12615.75,5594.88,30.79,241.62,4161.5,20.0,379.24,22.74,-766.3,0,0,2,-2,0.912,9.92,5.08,False,,False,0.0,Lost 4 sales units. Carried 2 backlog units.,32,6,batch_032,Batch market 032
3,Team 04,team_04_B,Club Value,B,beginner,maturity,6,1,entry,102.9,125,123,123,0.0379,118,118.11,118.11,118,0,61,0.9991,-6.89,6.89,-0.0551,0.0583,12142.2,4938.45,392.86,201.1,3630.24,0.0,330.83,31.72,182.64,61,0,0,-2,0.912,0.0,14.17,False,,False,0.0,,32,6,batch_032,Batch market 032
3,Team 04,team_04_C,Flex Edge,C,mid,growth,3,2,hybrid,128.1,86,84,84,0.0408,80,171.46,171.46,80,93,0,0.3856,85.46,85.46,0.9937,0.4984,10248.0,3496.08,18.34,147.05,2479.19,340.0,225.93,55.45,-38.49,0,36,34,-1,0.889,9.33,0.0,False,,False,0.0,Lost 93 sales units. Carried 34 backlog units.,32,6,batch_032,Batch market 032
3,Team 05,team_05_A,Club Control,A,mid,maturity,5,2,club,134.64,83,90,87,0.0149,85,140.51,140.51,85,54,0,0.5965,57.51,57.51,0.6928,0.4093,11444.4,3683.58,0.0,57.08,2352.0,30.0,0.0,60.27,5091.97,0,2,3,-1,0.889,7.06,20.07,False,,False,0.0,Production capped from 90 to 87 by shared capacity or materials. Lost 54 sales units. Carried 3 backlog units.,32,6,batch_032,Batch market 032
3,Team 05,team_05_B,Court Starter,B,beginner,maturity,6,1,club,104.04,72,78,76,0.0196,74,119.54,119.54,74,45,0,0.6088,47.54,47.54,0.6603,0.3977,7698.96,3162.36,0.0,65.4,2054.62,20.0,0.0,30.4,2201.09,0,2,2,-2,0.912,0.0,18.22,False,,False,0.0,Production capped from 78 to 76 by shared capacity or materials. Lost 45 sales units. Carried 2 backlog units.,32,6,batch_032,Batch market 032
3,Team 05,team_05_C,Club Spin,C,mid,growth,3,2,club,148.92,52,57,55,0.013,54,198.57,198.57,54,145,0,0.2614,146.57,146.57,2.8187,0.7381,8041.68,2387.55,0.0,31.59,1486.9,70.0,0.0,73.48,3740.91,0,8,7,-1,0.889,31.23,0.0,False,,False,0.0,Production capped from 57 to 55 by shared capacity or materials. Lost 145 sales units. Carried 7 backlog units.,32,6,batch_032,Batch market 032
3,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,3,3,tour,186.24,132,112,112,0.005,111,197.99,197.99,111,81,0,0.4764,65.99,65.99,0.4999,0.3333,20672.64,6944.0,157.56,24.98,5926.87,400.0,1059.25,83.56,3802.56,0,35,40,0,1.0,12.88,0.0,False,,False,0.0,Lost 81 sales units. Carried 40 backlog units.,32,6,batch_032,Batch market 032
3,Team 06,team_06_B,Control Tour,B,mid,maturity,4,2,tour,149.76,146,124,124,0.005,123,137.95,137.95,123,19,0,0.8042,-8.05,8.05,-0.0551,0.0583,18420.48,7430.08,174.44,27.68,6561.89,100.0,1172.75,49.16,1311.06,0,15,10,-1,0.889,0.0,12.88,False,,False,0.0,Lost 19 sales units. Carried 10 backlog units.,32,6,batch_032,Batch market 032
3,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.19,0.0,0,0,0,-2,0.778,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
4,Team 01,team_01_A,Elite Spin Pro,A,premium,maturity,4,3,tour,209.52,85,87,87,0.005,86,184.66,184.66,86,100,0,0.4395,99.66,99.66,1.1725,0.5397,18018.72,5320.05,71.87,19.35,4144.68,90.0,442.57,100.73,6334.6,0,11,9,-1,0.811,8.78,0.0,False,,False,0.0,Lost 100 sales units. Carried 9 backlog units.,32,6,batch_032,Batch market 032
4,Team 01,team_01_B,Control Tour,B,mid,maturity,5,2,tour,168.48,95,97,97,0.005,96,162.53,162.53,96,64,0,0.58,67.53,67.53,0.7109,0.4155,16174.08,5765.68,80.13,21.6,4621.08,50.0,493.43,61.4,3737.76,0,3,5,-2,0.773,0.0,8.78,False,,False,0.0,Lost 64 sales units. Carried 5 backlog units.,32,6,batch_032,Batch market 032
4,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.62,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
4,Team 02,team_02_A,Momentum Edge,A,mid,maturity,4,2,power,128.48,158,146,146,0.0286,141,183.57,183.57,141,48,0,0.6422,25.57,25.57,0.1619,0.1393,18115.68,7838.74,139.92,181.29,6350.56,300.0,793.88,39.7,1966.23,0,36,30,-2,0.773,10.27,0.0,False,,False,0.0,Lost 48 sales units. Carried 30 backlog units.,32,6,batch_032,Batch market 032
4,Team 02,team_02_B,Rise Power,B,premium,maturity,5,3,power,156.64,112,104,104,0.0282,101,155.97,155.97,101,57,0,0.518,43.97,43.97,0.3926,0.2819,15820.64,5814.64,99.67,128.24,4523.69,360.0,565.5,65.64,3865.8,0,39,36,-1,0.811,4.17,6.66,False,,False,0.0,Lost 57 sales units. Carried 36 backlog units.,32,6,batch_032,Batch market 032
4,Team 02,team_02_C,Court Wave,C,beginner,maturity,6,1,entry,91.52,145,134,134,0.0355,129,165.65,165.65,129,27,0,0.7429,20.65,20.65,0.1424,0.1247,11806.08,7111.38,128.42,205.99,5828.6,170.0,728.62,3.36,-2858.77,0,8,17,-3,0.866,0.0,7.78,False,,False,0.0,Lost 27 sales units. Carried 17 backlog units.,32,6,batch_032,Batch market 032
4,Team 03,team_03_A,Vector X,A,premium,maturity,5,3,engineered,184.0,90,90,90,0.005,89,171.92,171.92,89,81,0,0.4866,81.92,81.92,0.9102,0.4765,16376.0,5213.7,124.2,20.02,3904.52,120.0,388.8,85.9,5413.12,0,11,12,-1,0.811,0.0,7.54,False,,False,0.0,Lost 81 sales units. Carried 12 backlog units.,32,6,batch_032,Batch market 032
4,Team 03,team_03_B,Axis Control,B,mid,maturity,4,2,engineered,149.0,110,110,110,0.005,109,188.76,188.76,109,80,0,0.5402,78.76,78.76,0.716,0.4172,16241.0,6144.6,151.8,24.53,4772.2,120.0,475.2,52.97,3244.31,0,13,12,-2,0.773,7.54,0.0,False,,False,0.0,Lost 80 sales units. Carried 12 backlog units.,32,6,batch_032,Batch market 032
4,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.04,0.0,0,0,0,-3,0.866,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
4,Team 04,team_04_A,Starter Pop,A,beginner,maturity,5,1,entry,93.45,144,141,141,0.0398,135,187.6,187.6,135,44,0,0.712,43.6,43.6,0.3028,0.2324,12615.75,5713.32,25.86,241.62,4250.25,100.0,390.46,21.19,-1529.45,0,2,10,-3,0.866,10.38,3.99,False,,False,0.0,Lost 44 sales units. Carried 10 backlog units.,32,6,batch_032,Batch market 032
4,Team 04,team_04_B,Club Value,B,beginner,decline,7,1,entry,102.9,115,113,113,0.0409,108,125.39,125.39,125,0,0,0.9969,10.39,10.39,0.0903,0.0829,12862.5,4653.34,20.73,229.91,3406.23,0.0,312.92,29.98,3988.41,61,0,0,-3,0.866,0.0,13.05,False,,True,2037.42,Retired at the end of the round.,32,6,batch_032,Batch market 032
4,Team 04,team_04_C,Flex Edge,C,mid,maturity,4,2,hybrid,128.1,86,84,84,0.0388,80,180.16,180.16,80,110,0,0.3736,94.16,94.16,1.0949,0.5226,10248.0,3568.32,15.41,139.85,2532.06,240.0,232.62,53.88,231.81,0,34,24,-2,0.773,6.65,0.0,False,,False,0.0,Lost 110 sales units. Carried 24 backlog units.,32,6,batch_032,Batch market 032
4,Team 05,team_05_A,Club Control,A,mid,maturity,6,2,club,134.64,83,90,76,0.0149,74,178.01,178.01,74,103,0,0.4088,95.01,95.01,1.1447,0.5337,9963.36,3290.8,0.0,49.69,2435.63,40.0,0.0,58.58,3881.2,0,3,4,-2,0.773,7.25,14.43,False,,False,0.0,Production capped from 90 to 76 by shared capacity or materials. Lost 103 sales units. Carried 4 backlog units.,32,6,batch_032,Batch market 032
4,Team 05,team_05_B,Court Starter,B,beginner,decline,7,1,club,104.04,66,72,60,0.0226,58,127.29,127.29,58,69,0,0.4486,61.29,61.29,0.9286,0.4815,6034.32,2558.4,0.0,59.09,1922.87,20.0,0.0,28.64,1283.72,0,2,2,-3,0.866,0.0,14.12,False,,False,0.0,Production capped from 72 to 60 by shared capacity or materials. Lost 69 sales units. Carried 2 backlog units.,32,6,batch_032,Batch market 032
4,Team 05,team_05_C,Club Spin,C,mid,maturity,4,2,club,148.92,52,57,48,0.011,47,196.53,196.53,47,150,0,0.2309,144.53,144.53,2.7795,0.7354,6999.24,2131.68,0.0,23.26,1538.3,60.0,0.0,71.75,2952.28,0,7,6,-2,0.773,21.31,0.0,False,,False,0.0,Production capped from 57 to 48 by shared capacity or materials. Lost 150 sales units. Carried 6 backlog units.,32,6,batch_032,Batch market 032
4,Team 06,team_06_A,Elite Spin Pro,A,premium,maturity,4,3,tour,186.24,132,112,112,0.005,111,194.69,194.69,111,90,0,0.473,62.69,62.69,0.475,0.322,20672.64,7086.24,224.95,24.98,6062.37,330.0,1059.25,81.36,3779.8,0,40,33,-1,0.811,9.47,0.0,False,,False,0.0,Lost 90 sales units. Carried 33 backlog units.,32,6,batch_032,Batch market 032
4,Team 06,team_06_B,Control Tour,B,mid,maturity,5,2,tour,149.76,146,124,124,0.005,123,175.26,175.26,123,45,0,0.6639,29.26,29.26,0.2004,0.167,18420.48,7585.08,249.05,27.68,6711.9,170.0,1172.75,46.98,609.07,0,10,17,-2,0.773,0.0,9.47,False,,False,0.0,Lost 45 sales units. Carried 17 backlog units.,32,6,batch_032,Batch market 032
4,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.06,0.0,0,0,0,-3,0.72,0.0,0.0,False,,False,0.0,,32,6,batch_032,Batch market 032
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,108.67,108.67,86,13,0,0.7914,23.67,23.67,0.2784,0.2178,18018.72,4699.74,71.87,19.35,3580.92,90.0,442.57,114.34,7624.91,0,0,9,2,1.125,0.0,0.0,False,,False,0.0,Lost 13 sales units. Carried 9 backlog units.,33,7,batch_033,Batch market 033
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,110.22,110.22,96,9,0,0.871,15.22,15.22,0.1602,0.1381,16174.08,5076.98,80.13,21.6,3992.52,50.0,493.43,74.98,4948.78,0,0,5,1,1.049,0.0,0.0,False,,False,0.0,Lost 9 sales units. Carried 5 backlog units.,33,7,batch_033,Batch market 033
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.47,0.0,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,,33,7,batch_033,Batch market 033
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0418,116,102.92,102.92,102,0,14,0.9911,-55.08,55.08,-0.3486,0.5352,13104.96,5792.56,84.0,191.88,5502.32,0.0,796.05,50.68,241.58,0,0,0,1,1.049,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.,33,7,batch_033,Batch market 033
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0414,82,110.42,110.42,82,0,0,0.7426,-1.58,1.58,-0.0141,0.0143,12844.48,4284.52,0.0,152.95,3878.69,280.0,561.15,76.5,3154.37,0,0,28,2,1.125,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials. Carried 28 backlog units.,33,7,batch_033,Batch market 033
